,course_name,train_score,test_score,train_groundtruth,test_groundtruth,train_size,test_size,precision,recall,f1_score
62,ECON155,0.725,0.7777777777777778,0.5375,0.7037037037037037,80,27,0.8421052631578947,0.8421052631578947,0.8421052631578947
63,ENERGY104,0.8,0.8461538461538461,0.8,0.8461538461538461,30,13,0.8461538461538461,1.0,0.9166666666666666
64,PSYCH147,0.9194630872483222,0.967741935483871,0.9194630872483222,0.967741935483871,149,31,0.967741935483871,1.0,0.9836065573770492
65,STATS206,1.0,1.0,0.5,0.0,4,2,0.0,0.0,0.0
66,CS193P,0.6363636363636364,0.5,0.36363636363636365,0.5,66,4,0.0,0.0,0.0
67,BIOMEDIN260,0.9,1.0,0.9,1.0,10,1,1.0,1.0,1.0
68,MS&E111,0.6558441558441559,0.46153846153846156,0.5714285714285714,0.9384615384615385,308,65,0.9642857142857143,0.4426229508196721,0.6067415730337079
69,CHEMENG110,0.8055555555555556,0.6666666666666666,0.7083333333333334,0.8571428571428571,72,21,1.0,0.6111111111111112,0.7586206896551725
70,CHEMENG160,0.8235294117647058,0.6,0.5882352941176471,0.5,17,10,0.5714285714285714,0.8,0.6666666666666666
71,MATSCI163,0.8648648648648649,1.0,0.8648648648648649,1.0,37,3,1.0,1.0,1.0
72,CHEMENG355,0.75,1.0,0.25,0.0,4,1,0.0,0.0,0.0
73,CS107E,0.7044334975369458,0.75,0.7044334975369458,0.75,203,40,0.75,1.0,0.8571428571428571
74,MATSCI190,0.5,1.0,0.5,0.0,8,1,0.0,0.0,0.0
75,CHEMENG120B,0.7123287671232876,0.8260869565217391,0.6712328767123288,0.9130434782608695,73,23,0.9473684210526315,0.8571428571428571,0.9
76,CME108,0.7288135593220338,0.6,0.7288135593220338,0.6,59,15,0.6,1.0,0.7499999999999999
77,CS181,0.7966101694915254,0.6785714285714286,0.7966101694915254,0.6785714285714286,118,112,0.6785714285714286,1.0,0.8085106382978724
78,ECON52,0.7396694214876033,0.7297297297297297,0.7148760330578512,0.7162162162162162,484,74,0.8235294117647058,0.7924528301886793,0.8076923076923077
79,ECON51,0.7815845824411135,0.7701863354037267,0.721627408993576,0.8260869565217391,467,161,0.9285714285714286,0.7819548872180451,0.8489795918367348
80,HUMBIO151R,0.9310344827586207,1.0,0.9310344827586207,1.0,29,15,1.0,1.0,1.0
81,ENERGY191,0.6666666666666666,1.0,0.4666666666666667,1.0,15,1,1.0,1.0,1.0
82,MATH52,0.7301092043681747,0.7635135135135135,0.6833073322932918,0.7905405405405406,641,148,0.8660714285714286,0.8290598290598291,0.847161572052402
83,CEE172,0.95,0.75,0.95,0.75,20,4,0.75,1.0,0.8571428571428571
84,EE101A,0.7326732673267327,0.6136363636363636,0.6287128712871287,0.6363636363636364,202,44,0.7619047619047619,0.5714285714285714,0.6530612244897959
85,EE223,0.8947368421052632,1.0,0.8947368421052632,1.0,19,2,1.0,1.0,1.0
86,GEOPHYS120,0.75,0.3333333333333333,0.75,0.3333333333333333,12,3,0.3333333333333333,1.0,0.5
87,CS227B,0.850828729281768,0.9642857142857143,0.850828729281768,0.9642857142857143,181,28,0.9642857142857143,1.0,0.9818181818181818
88,CS224N,0.634703196347032,0.8904109589041096,0.634703196347032,0.8904109589041096,219,146,0.8904109589041096,1.0,0.9420289855072463
89,BIOE141B,0.9888888888888889,1.0,0.9888888888888889,1.0,90,33,1.0,1.0,1.0
90,HUMBIO142,0.875,0.875,0.875,0.875,16,24,0.875,1.0,0.9333333333333333
91,EE376A,0.65,0.9642857142857143,0.65,0.9642857142857143,20,28,0.9642857142857143,1.0,0.9818181818181818
92,PHYSICS160,0.95,1.0,0.95,1.0,20,3,1.0,1.0,1.0
93,EE153,0.5806451612903226,0.6,0.41935483870967744,0.4,31,5,0.0,0.0,0.0
94,CS210A,0.9748427672955975,0.9298245614035088,0.9748427672955975,0.9298245614035088,159,57,0.9298245614035088,1.0,0.9636363636363636
95,EE116,0.6578947368421053,0.8571428571428571,0.6578947368421053,0.8571428571428571,38,7,0.8571428571428571,1.0,0.923076923076923
96,CHEM137,0.8571428571428571,1.0,0.8571428571428571,1.0,7,3,1.0,1.0,1.0
97,CS168,0.7948717948717948,0.796875,0.6324786324786325,0.828125,117,64,0.9,0.8490566037735849,0.8737864077669903
98,BIO144,0.8421052631578947,0.5714285714285714,0.8421052631578947,0.5714285714285714,38,14,0.5714285714285714,1.0,0.7272727272727273
99,STATS200,0.5347985347985348,0.75,0.5347985347985348,0.75,273,40,0.75,1.0,0.8571428571428571
100,PHIL187,0.8095238095238095,0.7777777777777778,0.6666666666666666,0.6666666666666666,42,18,0.75,1.0,0.8571428571428571
101,CS142,0.69377990430622,0.7293233082706767,0.6762360446570973,0.6015037593984962,627,133,0.84375,0.675,0.75
102,MATH114,0.8421052631578947,0.6666666666666666,0.8421052631578947,0.6666666666666666,38,3,0.6666666666666666,1.0,0.8
103,LINGUIST130A,0.7890625,0.8571428571428571,0.7890625,0.8571428571428571,128,49,0.8571428571428571,1.0,0.923076923076923
104,ME227,0.6060606060606061,0.6363636363636364,0.6060606060606061,0.6363636363636364,33,11,0.6363636363636364,1.0,0.7777777777777778
105,CS247,0.8164251207729468,0.7971014492753623,0.8164251207729468,0.7971014492753623,207,69,0.7971014492753623,1.0,0.8870967741935484
106,PHYSICS113,0.6511627906976745,0.625,0.6511627906976745,0.625,43,24,0.625,1.0,0.7692307692307693
107,BIOE103,0.7558139534883721,0.7878787878787878,0.686046511627907,0.7575757575757576,86,33,0.9090909090909091,0.8,0.8510638297872342
108,CS261,0.7352941176470589,1.0,0.7352941176470589,1.0,34,6,1.0,1.0,1.0
109,MATH104,0.7007125890736342,0.711340206185567,0.7007125890736342,0.711340206185567,421,97,0.711340206185567,1.0,0.8313253012048193
110,PHIL154,0.8181818181818182,0.6153846153846154,0.8181818181818182,0.6153846153846154,22,13,0.6153846153846154,1.0,0.761904761904762
111,ECON178,0.9849246231155779,0.7340425531914894,0.9849246231155779,0.7340425531914894,199,94,0.7340425531914894,1.0,0.8466257668711656
112,CHEM153,0.696969696969697,0.75,0.5757575757575758,0.75,33,4,1.0,0.6666666666666666,0.8
113,PSYCH95,0.8271028037383178,0.8977272727272727,0.8271028037383178,0.8977272727272727,214,88,0.8977272727272727,1.0,0.9461077844311377
114,PHYSICS152,0.8095238095238095,1.0,0.6666666666666666,1.0,21,4,1.0,1.0,1.0
115,CS102,0.7548387096774194,0.5873015873015873,0.7548387096774194,0.5873015873015873,155,63,0.5873015873015873,1.0,0.74
116,MATH122,0.8809523809523809,0.6666666666666666,0.8809523809523809,0.6666666666666666,42,9,0.6666666666666666,1.0,0.8
117,MATH210B,0.9,1.0,0.9,1.0,10,12,1.0,1.0,1.0
118,PHIL173B,0.9,1.0,0.9,1.0,10,5,1.0,1.0,1.0
119,CS276,0.782608695652174,0.7391304347826086,0.6086956521739131,0.5217391304347826,23,23,0.6875,0.9166666666666666,0.7857142857142857
120,STATS203,0.6428571428571429,0.8,0.6428571428571429,0.8,28,20,0.8,1.0,0.888888888888889
121,EARTHSYS146A,0.9166666666666666,0.6363636363636364,0.9166666666666666,0.6363636363636364,12,11,0.6363636363636364,1.0,0.7777777777777778
122,CEE182,0.6896551724137931,0.8,0.6896551724137931,0.8,29,5,0.8,1.0,0.888888888888889
123,CS140,0.7166666666666667,0.673469387755102,0.7166666666666667,0.673469387755102,180,49,0.673469387755102,1.0,0.8048780487804877
124,MATH175,0.6666666666666666,0.9,0.6190476190476191,1.0,21,10,1.0,0.9,0.9473684210526316
125,CHEM185,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,27,12,0.8333333333333334,1.0,0.9090909090909091
126,STATS215,0.75,0.6666666666666666,0.75,0.6666666666666666,8,15,0.6666666666666666,1.0,0.8
127,MATH171,0.6742857142857143,0.5416666666666666,0.6742857142857143,0.5416666666666666,175,24,0.5416666666666666,1.0,0.7027027027027027
128,EE214B,0.7058823529411765,0.0,0.29411764705882354,1.0,17,1,0.0,0.0,0.0
129,CHEM31B,0.8032786885245902,0.8619528619528619,0.5207328833172613,0.6464646464646465,1037,297,0.8719211822660099,0.921875,0.8962025316455697
130,EE124,0.7887323943661971,0.6428571428571429,0.704225352112676,0.7142857142857143,71,14,0.8571428571428571,0.6,0.7058823529411764
131,OSPKYOTO40M,0.7741935483870968,1.0,0.7741935483870968,1.0,31,15,1.0,1.0,1.0
132,CS243,0.7142857142857143,0.0,0.2857142857142857,1.0,7,2,0.0,0.0,0.0
133,EE107,0.7974683544303798,0.6,0.7974683544303798,0.6,79,5,0.6,1.0,0.7499999999999999
134,PSYCH121,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.6666666666666666,22,3,0.6666666666666666,1.0,0.8
135,EARTHSYS101,0.8125,0.6428571428571429,0.8125,0.6428571428571429,32,14,0.6428571428571429,1.0,0.782608695652174
136,ME112,0.826271186440678,0.9444444444444444,0.826271186440678,0.9444444444444444,472,162,0.9444444444444444,1.0,0.9714285714285714
137,ECON126,0.7608695652173914,0.8225806451612904,0.6630434782608695,0.6935483870967742,92,62,0.8076923076923077,0.9767441860465116,0.8842105263157894
138,PHYSICS108,0.8709677419354839,0.6666666666666666,0.8709677419354839,0.6666666666666666,62,3,0.6666666666666666,1.0,0.8
139,ECON150,0.8235294117647058,1.0,0.8235294117647058,1.0,17,5,1.0,1.0,1.0
140,MS&E221,0.8376068376068376,0.8571428571428571,0.8376068376068376,0.8571428571428571,117,49,0.8571428571428571,1.0,0.923076923076923
141,CS194H,0.8688524590163934,0.9444444444444444,0.8688524590163934,0.9444444444444444,61,18,0.9444444444444444,1.0,0.9714285714285714
