,MATH51,PSYCH1,CS106B,PHIL184,PHIL170,CS106X,PHIL175,ME101,CME100,CS103,MATH51H,ECON102A,CHEM31B,MATH20,MATH143,MATH210A,PHYSICS120,PHYSICS121,PHIL102,PHYSICS105,PHIL80,MATH21,MATH171,PSYCH30,CS154,ECON50,PHIL50,MATH162,MATH19,COMM108,LINGUIST130A,CS221,MATH106,LINGUIST1,PSYCH60,COMM106,PSYCH80,CS229,PHYSICS61,CS106A,CS109,CS124,PHYSICS65,ECON1,CME106,MATH113,MATH52H,MATH107,MATH205A,CME103,PHYSICS23,CS142,CS155,CS140,CHEM35,PHYSICS63,MATH108,PSYCH141,MATH53H,LINGUIST120,PHIL187,PSYCH131,PSYCH45,BIO41,BIO42,CS224N,MS&E252,ENERGY102,MS&E111,PHYSICS262,CS227B,CHEM131,BIO43,BIO156,BIOE101,MATH147,PHYSICS21,ECON102B,ECON51,MATH151,PSYCH60B,EE178,PHIL107B,MATH136,MATH122,MATH215A,MATH244,MATH116,ME115A,EE46,CS246,PHYSICS112,PSYCH164,PSYCH120,EE263,PHIL1,HUMBIO3B,CME102,MS&E125,ENGR50,MS&E121,MS&E145,CS181,CS193A,EARTHSYS151,LINGUIST105,MATH104,MATH109,CS251,PHIL152,PHIL176,PHIL194J,CS157,CS245,PHIL154,COMM177A,CS210B,CS210A,ENGR62,PSYCH95,CS143,PHYSICS330,PHYSICS230,MATH145,CS247,HUMBIO129S,CS224U,PHIL186,BIO158,AA100,PSYCH175,MS&E211,STATS200,MS&E221,STATS50,CS274,CS262,EE102A,EE101A,MATH175,STATS110,CS131,CS194,LINGUIST131,CS167,PSYCH147,PSYCH146,ENGR40,CS193P,ECON52,CS144,CS190,LINGUIST284,LINGUIST222A,LINGUIST180,PHYSICS25,PHIL173B,CS231N,PSYCH60A,PHIL181,PHIL166,CS240,LINGUIST130B,PHIL151,CS168,STATS191,CS223A,CS148,CEE70,LINGUIST288,CS238,CS261,MATH121,PHIL359,MATH230A,ECON136,OSPKYOTO40M,CS224S,EE180,CS265,OSPBER40M,PHIL162,CS107E,EE278,EE376A,EE364A,CS358,CS228,CS229T,MATH172,CME104,MATSCI164,CS102,PHYSICS231,MATH154,MATH216A,MATH210B,MATH210C,MATH205B,STATS240,ECON155,ECON178,PHYSICS67,CS166,CS248,CS348B,CS242,PHYSICS107,PHYSICS130,PHYSICS131,PHYSICS110,PHYSICS170,MATH146,PHYSICS171,PHYSICS113,STATS203,PSYCH101,STATS202,CS279,PSYCH206,MATH159,CS240H,ECON110,ECON101,STATS217,ECON165,STATS141,ECON146,COMM113,MATH180,ME115B,ENGR14,ME80,ME203,ME216A,ME112,ME216B,ME216C,CS103A,STATS290,PHIL182,MATH148,GEOPHYS120,ME210,CS241,STATS206,CS334A,ENERGY101,LINGUIST230B,EARTHSYS112,GS4,EARTHSYS111,EARTHSYS191,EE103,MATH173,CS377U,ECON137,PSYCH50,PHYSICS43,MATH52,MATH115,PHYSICS41,CS107,PHYSICS45,STATS116,MATH120,SYMSYS100,MATH41,PHYSICS70,CHEM31X,MATH53,CS161,CHEM31A,ENGR40M,CS147,CHEM33,MATH42,MATH131P,CS108,MS&E120,HUMBIO2A,HUMBIO4A,HUMBIO3A,CS376,CS194H,CS110,PHIL180,CS145,MATH118,STATS60,PHIL150,GEOPHYS110,CEE176B,PHYSICS41A,CME100A,CME102A,PSYCH10,ENGR15,PSYCH90,PUBLPOL105,CEE177,CEE166A,ECON118,BIO101,ENGR30,ENGR10,PHYSICS160,AA279A,ME161,ECON149,CHEM171,CHEM173,CHEM175,CHEMENG181,CHEMENG100,CHEMENG110,CHEMENG120A,CHEM130,MS&E130,ENGR20,CHEMENG120B,CHEMENG185A,CHEMENG170,CHEMENG150,CHEMENG185B,CHEMENG140,CHEMENG160,ECON112,PUBLPOL168,ECON116,ME70,BIOE44,BIOE41,BIOE123,BIOE103,BIOE141A,BIO153,BIOE141B,EE101B,ECON124,ECON126,ECON145,ECON141,ECON111,ECON140,ECON121,ENERGY191,CEE171,ECON143,CME108,MS&E146,EE65,EE108,CHEMENG20,CHEMENG183,MCS100,MS&E245G,ECON128,MS&E260,CHEM134,CHEM174,CHEM151,CHEM132,CHEM176,ECON102C,MS&E226,CHEM153,CHEM185,CEE262D,BIOE42,ENERGY104,ECON179,EE102B,ME261,EE107,ENGR105,ME227,PSYCH252,MS&E245A,CEE262E,CS448B,ECON144,ECON166,PUBLPOL104,HUMBIO124C,HUMBIO151R,ME113,PHYSICS46,ECON154,ECON113,ME346A,AA242A,ECON159,GS102,GS90,ME131A,EE134,MS&E243,MS&E295,STATS167,MS&E235,CS276,ECON157,BIO104,CHEM135,EARTHSYS101,CHEM184,ECON127,ESS112,CEE101B,CEE101A,CEE101C,CEE180,CEE203,CEE182,ENGR154,ECON135,ECON183,IPS207,CHEM181,CS211,MATH51M,BIOHOPK263H,HISTORY103D,EE222,EE223,ME131B,EE368,MATSCI152,CHEM190,CHEM137,CHEM223,COMM273D,ENGR25B,CHEMENG162,STATS207,EE142,ECON150,ECON125,PUBLPOL303D,CS109L,STATS315A,MS&E212,LINGUIST230A,ME105,PUBLPOL107,MS&E246,MS&E220,MS&E245B,CEE276,PHYSICS44,CHEMENG142,ECON5,BIO144,BIO256,STATS195,BIO115,PHYSICS161,PHYSICS172,PHYSICS134,PHYSICS331,PHYSICS332,PHYSICS152,MATH137,CHEM225,OSPSANTG130X,CHEMENG300,PUBLPOL102,IPS204B,ME140,ME250,ECON226,PUBLPOL205,BIO107,MATSCI196,SOC168,CS205A,PHYSICS26,PHYSICS220,PHYSICS252,PHYSICS210,MATH236,MATH238,PHYSICS234,EE377,STATS215,CME212,EE261,MATSCI193,MI185,PSYCH121,HUMBIO157,HUMBIO163,GENE224,CHEMENG25B,BIOMEDIN217,CHEM183,HUMBIO142,SOMGEN207,HUMBIO112,HUMBIO136,BIOMEDIN210,BIO258,CS371,BIOMEDIN156,CHEM33C,BIOMEDIN224,ENERGY271,CHEM31AC,PHYSICS22,CEE160,PSYCH195,HUMBIO128,CS42,MATH114,CME104A,PHYSICS367,PHYSICS361,PHYSICS108,EE109,EE282,MS&E201,PHYSICS64,CS224D,CS267,CHEM221,STATS271,MS&E334,EE122A,EE378B,BIOMEDIN260,STATS219,CS225A,PHYSICS211,STATS376A,EE118,EE124,EE42,STATS267,STATS300A,STATS311,EE364B,STATS270,BIOMEDIN214,CME250,STATS310A,BIOE103B,PHIL286,PHYSICS42,EE116,MS&E262,CME192,ENERGY171,MS&E112,CS246H,PSYCH253,CEE265D,CS41,EE264,PSYCH193,CME371,CHEMENG432,EARTHSYS258,CHEM297,BIO173,CS272,CHEM110,CS249A,CHEM271,CS275,CS374,EE242,EE212,EE133,BIOE201C,EE303,BIO188,BIOE355,CHEM253,PSYCH178,PSYCH187,BIOMEDIN215,CS193W,CHEMENG355,ESS258,CHEMENG274,BIOE244,CS448Z,CS243,EE376B,CS367,AA228,MATH220,MATH215B,PHIL251,MS&E319,STATS374,PHYSICS212,OSPPARIS40M,CME263,CME304,MS&E241,CEE209,MATH226,STATS231,CME200,CME211,CME204,CME206,EE369A,EE373A,STATS155,ME318,ENGR240,ME351A,MATSCI163,ME271,CEE181,ME181,CHEMENG174,CS233,EE388,EARTHSYS146A,PSYCH266,CS294S,CEE262A,EARTHSYS146B,ENGR205,OSPPARIS40P,ENERGY160,AA241X,CEE172,CEE183,ME325,AA240A,ME204A,ME204B,CHEMENG242,MATSCI151,AA280,EE179,EE293B,ME300A,ME351B,ME300C,ME309,CHEMENG454,AA256,EE216,AA210A,BIOE313,STATS310B,STATS310C,RAD260,EE114,EE153,ME262,ME352C,AA279B,PHYSICS366,ENERGY295,CEE166B,CEE274A,EARTHSYS158,ME335A,CEE262C,CEE363B,CEE262F,CEE271B,EE169,BIOMEDIN212,EE155,EE214B,CME364A,BIOE210,EE253,AA212,CS316,MUSIC424,EE271,CS106L,EE213,EE122B,MUSIC320A,CS244,MUSIC320B,EE279,CS244B,EE255,EE273,EE284,MUSIC422,EE304,CME213,EDUC257,AA272C,PHYSICS364,CME309,CS9,EE372,LINGUIST210A,LINGUIST222B,CEE164,CS344,CEE178,MS&E310,MS&E355,EE47,BIOMEDIN225,MS&E251,EE266,CME195,BIOE212,EE355,CS251P,ENERGY293B,ENERGY223,BIOPHYS371,PHYSICS91SI,EE236A,EE136,ENGR155A,EE323,EE251,EE252,EE236B,EE214A,ENERGY291,CS327A,CS232,EE314A,AA200,ENGR155C,EE369B,PHYSICS373,EE233,ME202,EE356A,MUSIC420A,EE254,BIOHOPK167H,CS377M,BIOMEDIN371,CME302,CME305,CME306,CS239,APPPHYS273,PHYSICS372,STATS244,PSYCH171,MS&E261,PUBLPOL268,EE316,PSYCH134,CS348A,ECON103,MS&E311,PHYSICS260,MATSCI198,STATS263,CS377W,BIO189,BIOE454,MATSCI190,LINGUIST289,STATS371,GS105,GS185,BIOE211,GS104,GS190,GS110,GS253,EARTHSYS251,EARTHSYS291,COMM208,CHEMENG281,CEE274B,ESS251,BIO234,BIO239,GS103,GS180,BIO163,IMMUNOL207,CEE161A,MATSCI195,EE234,GS171,AA241A,AA241B,ESS246A,ESS246B,ENERGY293C,ENERGY221,GEOPHYS162,GS111,GEOPHYS146A,MS&E233,CEE172A,CHEMENG240,ME116M,ENGR155B,MATH230B,MATH230C,BIO44Y,MS&E294,ECON158,ECON107,PUBLPOL184,ME260,MATSCI199,PSYCH104,CEE169,COMM206,MATSCI251,EARTHSYS164,LINGUIST250,CHEMENG345,GS255,STATS305,CS277,PHIL282,ESS158,PHIL150X,CEE266A,CME181,GS252,GEOPHYS251,GEOPHYS223,AA240B,CEE195,ESS220,ESS151,GENE217,COMM277A,GEOPHYS265,GS151,MATH132,CS364A,BIOHOPK163H,HRP256,PSYCH149,EE336,EE346,MATSCI203,MATSCI320,MATH138,EE311,COMM122,MATSCI358,MS&E352,MUSIC421A,GEOPHYS222,GEOPHYS183,PHYSICS62,CEE260A,GEOPHYS281,EE328,LINGUIST205A,ME300B,CEE274D,ECON153,PHYSICS351
PHIL151,21.257904408740316,20.91698228592019,20.734624003181544,20.640401383767546,20.60599755243538,17.44844080852762,12.448308799659566,11.448577995504557,9.220510848162633,9.122366122150787,8.612144670570462,8.068390017140555,6.113680942627599,5.834232360223565,5.676288116551889,5.285116612202425,5.210811256863136,5.210811256863136,5.200989930031212,5.141980297218154,5.076370079751911,4.812847993334556,4.807295539269842,4.760759187768576,4.7446361353363455,4.244953861947046,4.1345896860023394,4.063731290136704,3.8100604673535794,3.5812955967396274,3.5778723472868545,3.555303336986521,3.459916721693278,3.385447800864312,3.3355717585279097,3.323106671756499,3.0996901679471067,2.956043109340964,2.908931438550224,2.8005106936091746,2.7613117136781273,2.558856375754476,2.360812854069127,2.3295544960841705,2.22171752023077,2.1878671400095673,2.0928964309881195,1.9772192946996658,1.9133645868702385,1.8581636353937712,1.8415633260426254,1.8356967561062651,1.7446127688900346,1.7039019016456367,1.675774420863687,1.6688335892646071,1.6417373084490368,1.6341004842628275,1.6314377558997857,1.554064239652412,1.5247514207948427,1.3624281263329032,1.3504870932208342,1.3318910601090814,1.3318910601090814,1.3223429448303965,1.2560180661627596,1.1582463162878252,1.1578040577334565,1.0784279801934333,1.073345579177986,1.05075960734955,1.05075960734955,1.05075960734955,1.05075960734955,0.9589872471935048,0.9290391171585054,0.9114555416371175,0.9114555416371175,0.9114555416371175,0.9092030176375268,0.8995655345605018,0.8698019795665408,0.8692506124956774,0.8349366066768054,0.8349366066768054,0.8349366066768054,0.7966614975194604,0.7688166288101793,0.7681392484004873,0.7628982481371965,0.7608102244494949,0.7505642029546077,0.7155396749999909,0.7061093327050658,0.7031547196579095,0.6667215424919295,0.624967543870006,0.6173256665706851,0.6173256665706851,0.6173256665706851,0.6173256665706851,0.5801192612422251,0.5750422687975537,0.5750422687975537,0.5674946204299947,0.5213872463784086,0.5213872463784086,0.5070830064753825,0.4989802892203713,0.4989802892203713,0.4989802892203713,0.496563946184289,0.45701314414350985,0.45062837020692725,0.45062837020692725,0.44326429858138183,0.44326429858138183,0.42651554892344234,0.40287694377585737,0.39864289490102356,0.38644871538891057,0.38644871538891057,0.38644871538891057,0.36860082012442935,0.36739132858056966,0.3569961577793194,0.34911317492574606,0.33317969871001063,0.30230456011026435,0.30230456011026435,0.2991840213914364,0.2991840213914364,0.2991840213914364,0.2991840213914364,0.2956000979771289,0.2956000979771289,0.2918351148041277,0.2918351148041277,0.2860017933173738,0.2676814100140978,0.2638445987160729,0.2638445987160729,0.26045882487065247,0.2581889249831336,0.25081870286143226,0.25081870286143226,0.25003671526702603,0.2326147633865749,0.23189714724604765,0.21078691556137963,0.21078691556137963,0.21078691556137963,0.21078691556137963,0.20444544942383483,0.18750246177464075,0.18750246177464075,0.1850753735982482,0.18496030311908968,0.18496030311908968,0.18496030311908968,0.17416108617522225,0.17260067939842413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39192503154369135,-0.7882519028465365,-0.8899262576549669,-1.5470903623110492,-2.2095989949265307,-3.3337818337492995,-4.444373625353898,-4.620773830543065,-4.630055397437773,-6.04485292762369,-6.1868724581685655,-6.268048312986877,-6.556105739419138,-7.127317030856059,-7.348091866457499,-7.509236493267743,-8.943217264654548,-9.11064637811769,-9.280853295483016,-9.648181811334315,-9.831070264613654,-9.869304195564233,-9.929639321386658,-11.338258953426292,-11.725210267304465,-12.12808721108032,-12.454580387724558,-12.876924683408273,-12.973454355987498,-13.75404186276225,-15.119816733800914,-15.563268767855208,-15.754907126036967,-19.82834380235487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS102,-39.19562569716862,34.45874041695491,-18.524313106964264,0.17411353575229094,,1.429074882438457,,-14.174541381288243,1.628944135114169,9.492394003671079,,28.44565852511625,9.943165233138698,-8.390113677685745,,,0.9235733004875678,0.9235733004875678,1.4024421471123656,0.9235733004875678,1.2488421644074168,-4.6680354651592975,,-16.641219279144373,0.16527757309791544,16.115288369414145,,,-44.661832178051505,9.696566525444712,0.21220675571592343,0.0,,5.610632345109782,4.799459324095691,0.4566153799608411,-14.88943061878646,0.0,0.9235733004875678,28.17291921720248,2.455898259194136,0.6414966270501097,0.9235733004875678,-30.165411519163758,0.7505971613388989,0.23352123412345768,,0.0,,1.7518252085978168,8.792351705994987,1.5235693078995323,0.0,,2.2931904402090493,0.9235733004875678,,0.23790641794415457,,,,0.20337079306154718,4.970444092965995,1.149207145464047,1.1263320523640565,0.0,0.16527757309791544,,1.2948838569349328,,0.0,0.8488036422024963,0.022875093099988492,,0.6363213200370006,,8.526472457023162,5.9495880692265635,5.609705725889818,,-24.662083596311223,0.521664049098841,,0.0,,,,0.0,-49.672451713357354,0.0,0.0,0.9235733004875678,,0.8559506570398073,0.0,24.214510872501002,3.077652314799964,-12.530113567420708,7.700199478501687,12.010059908590142,0.6581846875034585,0.6517534451446028,12.010059908590142,0.0,0.0,1.5678966548698376,0.2613432510959145,0.23352123412345768,,,,,0.09865084988871864,0.0,0.36011544423854597,,0.0,0.0,,7.618124959160793,,,,,0.38431220723980225,0.5383723658467443,0.0,0.20337079306154718,,1.157094534611025,0.0,0.21960129809286275,0.5712731972843516,0.25098814762779253,,,,0.5298091687093356,0.5298091687093356,,0.0,0.0,0.0,,,,0.0,17.212377073604056,0.0,5.375719782702705,0.0,,,,,0.0,,0.0,0.20972629314264998,,,,,0.36011544423854597,0.0,1.596749107536798,,0.09865084988871864,-14.994976155824261,,0.0,,,,,0.6380119081488735,5.2872705706825665,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.2122247954921553,,0.0,,,,,,,,0.05914821005054137,1.639188824025183,,,,,,,0.9235733004875678,0.0,,0.0,,,,,-19.004595687083828,0.07385934709314615,0.0,,0.0,,0.036273116950552964,1.2256710163564168,,,0.0,0.6847895813829032,1.6300430664522767,,8.26406245555898,21.296501815945245,14.058034587346405,-49.10006232579222,6.852718070228949,1.2814639547453817,0.0,0.0,,,,,,5.2872705706825665,,0.0,,0.08676381553310215,,-2.1755261889481914,19.439994163527075,19.417119070427063,19.417119070427063,0.0,,0.09865084988871864,1.0340161979606262,11.448761491406216,12.978080501087115,28.83797463433271,0.23352123412345768,-1.9926232573909062,15.891691371837316,-8.734479256390063,0.6264436021584162,0.0,18.646340022485713,13.064972873445148,0.23352123412345768,3.037046175474656,10.013540583616296,1.1970867108817091,24.883275837678624,10.63357623198098,9.481412526199716,6.750504121717975,4.906311767246139,0.9235733004875678,1.8541447037970313,23.82825175049212,3.3762059319007256,2.9327873058636498,3.077652314799964,0.0,0.03809321996363185,5.44528210196695,0.36011544423854597,0.11154782159879245,,27.181409646386097,1.9280120991083827,19.417119070427063,7.14320265395508,6.943341397948664,5.915068187068125,5.327352845554922,4.070469124404055,4.048585122936863,3.9552755577941117,2.7533156180332576,1.3882060505030491,1.3882060505030491,1.3741346098865037,1.3587202967773169,1.066697290394456,1.011505545254243,0.9235733004875678,0.9235733004875678,0.8933352142579708,0.8510765136758627,0.8488036422024963,0.8488036422024963,0.8488036422024963,0.8087213673301424,0.8087213673301424,0.8087213673301424,0.8087213673301424,0.750854688012239,0.7333801232103863,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.7107724131398842,0.6847895813829032,0.6847895813829032,0.6052210422145806,0.5879596865173129,0.5383723658467443,0.5383723658467443,0.5383723658467443,0.5383723658467443,0.5383723658467443,0.5383723658467443,0.5383723658467443,0.5298091687093356,0.3869883668033454,0.3729576940101961,0.3404681753398672,0.3366845770596437,0.29616440590920046,0.26068757680945565,0.17336207613648544,0.17336207613648544,0.17336207613648544,0.1683459465536739,0.1328374825597605,0.11776935769284691,0.11427584130190072,0.11427584130190072,0.09794895419025582,0.09794895419025582,0.08676381553310215,0.08676381553310215,0.07679328810099563,0.07385934709314615,0.04008227487235316,0.04008227487235316,0.04008227487235316,0.04008227487235316,0.04008227487235316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.67841142573266,-16.383182206327252,-16.383182206327252,-16.383182206327252,-16.383182206327252,-16.383182206327252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECON102B,0.743919831834353,24.227660354480925,144.70776474283502,11.698360222013134,4.993065440552622,53.57727377211718,,25.90560813075698,0.8141143512571375,-38.20117221666278,2.1555557212295877,30.212106379260053,36.57659140899805,-1.191435806480291,0.0,,17.491703810897615,17.491703810897615,0.0,0.0,16.07052544583833,1.5557504334452021,3.8642047788507488,-74.22259376411563,5.9718974255701465,-74.71878502051014,0.4675320566364859,,-3.400959742431176,1.3886356622483058,0.0,24.42211175908233,0.0,50.067619232308786,-109.3587484939326,0.0,80.23431389586055,7.801845833080563,7.769463805985436,-2.0770693394575237,-14.380632709029804,9.130255485363469,2.047097701063147,-25.01751773862369,10.574417421498133,27.965242740096215,0.5173167962374343,1.5187928364064458,0.5173167962374343,41.52665764568635,2.016460918884376,6.265770412642284,0.0,8.95678715925113,27.135161389320125,6.375142930655675,7.4906902619765035,1.0123939744340715,0.5173167962374343,,,,62.14613583643878,11.803700373930313,9.318381947702985,1.6382389249922444,17.491703810897615,1.3760520801538618,4.880401877064541,17.491703810897615,0.0,17.171423698017268,6.416082187563314,0.0,6.68270686116207,0.5173167962374343,-57.37725295994116,0.0,3.0218294371789076,0.0,1.1805428612435982,0.0,0.0,0.0,,,,0.5173167962374343,0.34502444761318624,,0.0,0.0,,,0.5968350452589832,26.939532881782444,22.827904519715492,25.72360923242256,1.1615309051020166,0.0,1.9432702706169267,0.8165064574888627,2.8891202897599437,2.2560028407091957,,1.9454463600928982,12.215827335894746,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.6793078183118197,11.055499767373584,8.439470363013495,0.0,,,0.0,-172.34704030001177,2.162616586403805,0.0,0.8627139730088373,0.0,,1.6664506305590427,4.232717092552501,0.7131301556010602,1.126763813128114,0.0,,0.0,0.9772157723130652,,0.0,9.828951993970016,0.0,0.0,,0.0,4.967205428823139,0.945330168519651,1.092502195182023,27.470855589734875,1.4818315418840262,0.0,,,,0.0,3.3548265155603723,5.227049498626033,59.627937075274076,0.0,,,0.0,2.036109632643864,0.0,5.041711676519878,,8.149644175657782,0.0,,13.238488826232313,,0.5173167962374343,,,86.49617907075756,,,,,0.0,,-8.555755577579498,,0.0,0.0,,10.519230243132062,0.0,,1.7847223835047035,,77.45214132498063,,0.5173167962374343,,,,,0.0,-3.8391563467992293,-3.3154746379552704,,,,,,0.0,0.0,0.0,2.047097701063147,0.0,0.0,0.0,0.0,0.0,4.610716426766906,2.776916912155472,0.0,,0.5173167962374343,,5.510684398858899,0.6141025473482274,2.776916912155472,3.7905044769400047,1.7153891158061831,0.0,,,0.34502444761318624,7.587245534366174,2.1217565246795442,2.1217565246795442,0.34502444761318624,0.34502444761318624,0.34502444761318624,0.0,0.0,,,0.0,,0.0,,,1.4261939872299265,56.73836833045831,,13.820568796517177,1.3975609553324357,16.606861299833902,1.3975609553324357,0.9772157723130652,,,55.455569025921804,-78.8992865008939,-154.79901150314836,-19.440982207646762,91.45825239633592,31.33973389448216,53.82858662833983,-36.77902259046763,45.625243807546624,2.036109632643864,5.623512138440419,41.810794536665654,20.846530326458005,51.36179043016743,61.71356493718177,-51.94517546775644,41.72461050971676,18.536571602738594,2.6448753358521704,41.25087216277881,44.56382708714241,2.047097701063147,-82.02343095613752,0.8165064574888627,27.688735574969794,19.003412992960094,23.544257714770918,0.0,0.0,37.05380720378083,1.0351818746009223,4.510453639740875,,89.11094182730048,14.784379672371774,0.0,,33.653224215069976,23.999732560276907,1.9411938568964517,49.578902269349015,1.7767320770663237,8.404778658681737,0.0,,,0.0,0.7020063985507693,34.33181700019103,0.0,0.0,,0.8314019085467085,0.0,4.251489721523866,2.7880636063735738,2.0524490279288816,1.3523474318856967,2.215061404894568,0.616732853441024,0.616732853441024,16.58108615906515,0.0,1.3523474318856967,0.616732853441024,0.616732853441024,0.616732853441024,0.616732853441024,0.616732853441024,0.0,,1.3495355324500657,1.645970196939764,42.7707074900429,1.7767320770663237,8.911283325106664,0.5903375389523626,0.0,,0.0,,,0.9772157723130652,0.0,17.171742935690716,2.5900124312107033,0.0,6.1475708901018375,32.206855123874035,14.767974746345022,,,-1.3663081210657686,2.080084288086155,0.8165064574888627,0.0,0.0,,0.0,0.7131301556010602,0.0,0.0,0.0,1.4357161744877607,1.4357161744877607,1.4357161744877607,0.0,0.0,0.0,1.5770448542415954,1.4357161744877607,,,6.68270686116207,1.8759371832286142,0.6141025473482274,,,,1.4261939872299265,,,-93.28674798365321,,0.0,,0.0,0.0,0.0,,0.0,,1.4843068884196982,0.0,,0.0,1.1907076279843962,0.87308857619804,0.0,1.7767320770663237,2.047097701063147,,,,,1.6793078183118197,-48.88440355352068,1.7153891158061831,9.180391819931081,8.183837998502055,,0.0,,,,,,,,70.69359716374817,38.73618573600314,25.955170373223506,24.026694363119805,12.348832447698353,7.470963287519476,5.949319421463715,3.568425303244241,3.4786560474393853,2.047097701063147,2.047097701063147,1.7767320770663237,1.6382389249922444,1.5770448542415954,1.4357161744877607,1.4357161744877607,1.4357161744877607,1.1521548705843467,0.8627139730088373,0.616732853441024,0.5968350452589832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
