course,ENGR25B,HUMBIO3A,PHYSICS110,BIOE44,CHEMENG181,CME104,PHIL80,ENGR50,BIOMEDIN224,CHEM130,PSYCH80,MATH42,CHEM175,CS279,ECON1,PHYSICS131,MATH41,PHYSICS45,ENGR30,MATH20,CME102,CHEM173,CHEM137,CS274,CS106X,CS109,CS107,CHEM151,CHEM190,CHEM132,CS124,MATH53,CHEM171,MATH51,PHYSICS43,PSYCH45,PHYSICS120,BIOE101,PHYSICS107,PSYCH10,CME100A,PHIL170,PHYSICS170,CS145,MATH21,CS371,PHYSICS121,PHYSICS134,EE261,CME100,CHEM31A,CME102A,CHEM31B,PSYCH1,CHEM33,PSYCH195,PSYCH60,CHEM35,CHEM131,CS106A,MATH52,CHEM134,CHEM174,PHYSICS41,PHYSICS42,PSYCH50,PHYSICS44,CHEM153,CS106B,CHEM176,CHEM185,CS102,PHYSICS41A,CHEM33C,HUMBIO2A,HUMBIO3B,HUMBIO4A,CHEM181,PHYSICS46,CHEMENG183,ME70,ME131A,ENGR14,ME80,ENGR105,ME227,CHEM184,CHEM31X,MATH51H,CME192,MATH115,CHEM183,STATS116,CS181,CS103,CS221,CHEM271,CS161,PHYSICS45N,BIO41,BIO42,CS103A,BIO43,PHIL1,PHIL181,PHIL173B,MI185,STATS60,BIOE41,CHEM287A,BIOE42,BIOE123,BIOE103B,BIOE141A,STATS110,BIOE141B,PSYCH95,ENGR154,CME106,ENGR20,CHEMENG110,BIO104,HUMBIO124C,MATH131P,CHEM221,CHEMENG355,MATH51M,STATS217,STATS203,STATS200,STATS202,CHEM223,CS229,CS154,BIOMEDIN225,BIOMEDIN260,LINGUIST1,HUMBIO129S,MATH113,MATH120,MATH109,BIOE300A,MATH108,BIOE301C,MATH107,CHEMENG100,CHEMENG120A,CHEMENG120B,CHEMENG170,CHEMENG174,CHEMENG185A,CHEMENG150,CHEMENG185B,CHEMENG140,CHEMENG20,BIOE454,BIOE244,CHEM110,EARTHSYS111,ENERGY104,CHEMENG25B,CHEMENG454,GENE224,PHYSICS130,BIOPHYS371,PHYSICS65,PHYSICS67,PHYSICS113,PHYSICS262,PHYSICS171,PHYSICS231,PHYSICS105,PHYSICS230,CEE262A,PHIL50,BIO44X,HUMBIO128,COMM108,PSYCH90,BIO158,MATH19,PSYCH141,CHEM31AC,PHYSICS22,PHYSICS21,PHYSICS23,BIO153,PHYSICS25,PHYSICS26,BIOE103,COMM106,HUMBIO142,PSYCH30,CHEM135,PSYCH60A,PSYCH101,PSYCH164,CME103,BIO44Y,BIO156,HUMBIO157,CEE70,CEE177,ESS251,BIO258,HUMBIO151R,MS&E120,SOC168,CME195,BIO144,HUMBIO3Y,PHYSICS43N,ENGR40,EE102A,EE102B,EE103,EE134,EE116,EE65,CS107E,PSYCH253,EE222,EE108,EE101A,EE369B,EE373A,BIO107,EARTHSYS112,MATSCI151,PSYCH146,ME101,BIO115,PSYCH60B,PSYCH120,PSYCH121,PHIL150,STATS191,LINGUIST105,PHIL154,MS&E226,CS228,STATS141,BIO101,STATS195,PSYCH206,PHYSICS61,BIO163,HUMBIO136,ME115A,CS142,SYMSYS100,MS&E111,MS&E125,MS&E245G,MS&E121,ECON51,PSYCH175,PHYSICS91SI,PSYCH131,CS246,MS&E221,PHIL186,CS108,CS41,MATH104,CS9,PHIL162,PHIL102,ENGR40M,CS205A,LINGUIST130A,CS224S,CS224N,EE178,LINGUIST130B,CS110,CS211,CS193P,MATH238,RAD260,BIOMEDIN217,CS42,CS147,CME250,PSYCH147,AA100,ECON141,PUBLPOL105,ECON50,ECON101,MCS100,ECON102B,ECON155,ECON166,ECON113,ECON178,ECON143,CS224U,ECON154,ECON149,ECON52,CHEMENG142,ECON102A,ECON112,ECON140,ECON126,ECON136,ECON5,CS106L,ECON118,ECON111,PUBLPOL301B,ECON150,PUBLPOL104,ECON145,MS&E211,CME108,MS&E251,ECON102C,EE263,CS148,CS131,ECON183,ECON137,MATH106,ECON165,ECON116,MS&E145,EARTHSYS101,ECON135,IPS207,ECON124,ECON157,ECON158,ECON146,MATH136,PUBLPOL107,ECON159,ENERGY101,ECON127,ECON128,ECON125,ECON226,MS&E146,STATS207,ECON121,MS&E260,ECON110,ECON144,CS210A,MS&E245A,PUBLPOL168,GS4,ME203,ME181,EE101B,ENGR62,ECON179,PHYSICS62,PHYSICS63,PHYSICS64,CHEMENG300,MS&E262,CS157,CS238,PUBLPOL102,MS&E220,STATS206,MS&E453,ENERGY102,MS&E252,MS&E245B,STATS240,MS&E246,STATS315A,STATS219,ENERGY271,PHIL151,MATH151,MATH143,MATH114,STATS290,CS227B,CS231N,BIOMEDIN210,EE214B,EE216,EE122B,ENGR15,EE278,CME104A,EE136,EE279,ME351A,EE223,EE142,OSPBER40M,CS109L,EE153,EE264,EE118,EE242,EE124,ME318,EE133,EE364A,MATH171,CS168,CME204,CS251P,CME206,ME346A,EE114,EE180,EE282,EE273,EE107,EE155,MS&E130,EE379,AA279A,ENGR205,EE252,EE314A,EE213,CS223A,CS225A,CS155,CS144,EE109,CS265,CS140,CME213,CS166,ENGR10,EE293B,CS246H,PHYSICS70,EE247,MUSIC320A,EE303,MATSCI152,MATSCI163,MATSCI164,MATSCI190,MATSCI199,MATH180,EE122A,EE179,EE364B,ME210,EE214A,ENGR155A,AA242A,EE376A,EE254,EE271,EE392AA,EE384A,CS244,EE359,EE355,EE212,EE323,EE236A,EE236B,EE169,EE251,CS241,PHYSICS112,PHIL176,CEE262D,EE349,ME112,PHYSICS152,PHYSICS172,EE262,CEE176B,CEE172,EE42,MUSIC420A,CS248,MATH116,MATH121,MATH175,MATH137,EE234,CEE164,GS270,CEE270B,CEE262E,CS143,CEE273,CHEM187A,MATH226,CHEM225,ME131B,ME140,MATSCI251,ME325,CEE276,MATH205A,MATH173,MATH122,MATH215A,EE243,MATSCI210,MATSCI322,EE266,EE236C,GEOPHYS162,GS102,GS171,AA228,AA210A,EE255,GEOPHYS110,EE253,EE284,EE336,LINGUIST210A,EE329,EE356A,EE233,BIOE355,CME200,CS242,EE315,EE356B,MI285,ENERGY291,CS243,CHEM297,CS245,CS210B,MATH132,CME263,EE368,CS194,ME261,CS334A,CS272,MATH52H,MATH53H,MATH220,STATS305,MATH236,CS167,CS233,CS224D,STATS244,STATS250,CS229T,EE377,CME309,MATH154,MATH210A,MATH159,MATH205B,MATH210B,MATH215B,MATH210C,MATH147,MATH230A,CS261,MATH230B,MATH230C,MATH234,MATH244,STATS350,STATS316,ME161,STATS376A,STATS271,CS294S,CS239,AA212,PHIL184,MATH172,CS358,EE46,CS277,CS267,CS193A,CS244B,EE372,CHEMENG281,BIO256,PHYSICS220,PHYSICS330,PHYSICS331,PHYSICS351,PHYSICS108,PHYSICS372,PHYSICS212,PHYSICS373,EE320,CS251,CS348B,CS190,CS327A,CS448Z,MATH145,MATH148,MATH146,PHIL152,PHYSICS160,CME306,CME302,CS276,CS275,PHIL180,CS193W,CS232,LINGUIST230B,LINGUIST222A,GEOPHYS120,CS240,CS240H,STATS300A,BIOMEDIN214,BIOE211,EE378A,MATH216A,STATS370,CS90SI,CME371,CS249A,MS&E319,OSPKYOTO40M,BIOE313,CME364A,CME305,PHYSICS252,PHYSICS234,PHYSICS210,PHYSICS161,MS&E321,STATS221,CS247,BIO188,PSYCH134,ME115B,ME216A,ME216B,ME216C,PSYCH252,CHEMENG162,HISTORY103D,PHIL187,CS377U,CS377M,BIOMEDIN371,PHIL175,BIOE201C,ME105,PSYCH193,CEE101A,CEE101B,CEE160,CEE166A,CEE101C,CEE166B,CEE171,CEE161A,ME113,HUMBIO163,PUBLPOL268,STATS50,EARTHSYS146B,OSPPARIS40P,SOMGEN207,CS194H,EARTHSYS146A,ME204A,COMM208,ME204B,EARTHSYS291,ME116M,EE47,CS448B,AA241A,CEE203,ME300A,CS92SI,STATS167,AA240B,ENGR240,MS&E112,ME250,AA256,ENERGY191,OSPPARIS40M,ME271,AA279B,CEE274A,EARTHSYS151,EARTHSYS158,CEE265D,ME351B,ME309,AA280,CEE181,CME211,AA200,CEE205B,ENERGY160,ME260,ME300B,AA271A,AA241X,AA240A,CME212,MATSCI209,MATSCI208,CEE266A,EARTHSYS246B,AA214B,ME335A,ENERGY293B,CME196,CME303,ME300C,BIOHOPK167H,PHIL166,BIOE280,ME262,AA214A,OSPSANTG130X,ENGR155C,AA241B,PSYCH178,MS&E261,COMM113,ME352C,ENERGY171,ENERGY295,ME202,EARTHSYS258,CS348A,CEE262F,AA272C,PSYCH171,PUBLPOL303D,STATS310A,MS&E212,MS&E243,MS&E201,MATH162,EARTHSYS246A,MS&E294,IPS204B,STATS267,CS376,PUBLPOL205,MS&E334,STATS231,MS&E241,COMM273D,MATSCI193,MATSCI196,MS&E311,CEE297M,CEE169,PHYSICS366,PHIL194J,PHIL359,ENERGY212,LINGUIST230A,ESS246A,EARTHSYS251,ESS246B,EARTHSYS191,PSYCH187,HUMBIO112,CHEMENG160,ENERGY293C,ENERGY221,MS&E235,LINGUIST180,PHIL284,PHIL286,GS90,CEE180,CEE182,CS374,MS&E295,CS316,MUSIC421A,BIO173,CEE278A,ESS112,PHIL287,PHIL107B,CEE209,CS377W,MS&E233,MS&E352,CS262,CEE172A,CEE278C,CME257,LINGUIST288,BIOHOPK163H,LINGUIST120,COMM213,COMM277A,COMM274D,CS173,LINGUIST205A,LINGUIST284,STATS215,CS247L,PHIL252,EE378B,CS367,STATS263,MUSIC424,LINGUIST289,PSYCH266,CS344,PHYSICS211,PHIL251,BIOMEDIN215,PHIL282,MS&E351,EE382C,EE376C,CS346,STATS371,STATS270,STATS310B,STATS311,MS&E310,CS364A,BIOMEDIN212,ENERGY222,MUSIC320B,EE316,EE376B,EE392T,EE376D,EE308,ENGR207B,BIOE210,EE292L,MUSIC422,ENGR209A,EDUC257,STATS155,MS&E454,EE369A,STATS310C,STATS374,CME330,GEOPHYS265,PHYSICS361,BIO189,MATH118,CEE183,CEE178,PHIL182,CHEMENG242,SOC268,MATSCI173,MATSCI203,MATSCI205,MATSCI195,MATSCI320,MATSCI206,CEE274B,BIOE212,PHYSICS367,PUBLPOL204,APPPHYS273,CHEMENG310,BIOPHYS311,MS&E332,MS&E355,CHEMENG240,ENERGY223,BIO239,COMM206,COMM177A,EE304,EE328,EARTHSYS164,MATSCI198,IMMUNOL207,MS&E322,APPPHYS272,GEOPHYS220,GENE217,CHEMENG456,LINGUIST222B,CEE280,CEE283,CEE285B,ECON103,CEE263B,CEE200C,AA229,BIOE311,ENGR155B,LINGUIST280,CEE293,CEE270,CEE288,CEE289,CEE262C,CEE363B,BIOMEDIN156,PUBLPOL184,PHYSICS260,PHYSICS332,ECON107,EE237,CS295,LINGUIST131,CHEMENG432,CHEM253,ESS258,CHEMENG274,ESS151,CEE195,MS&E317,PHIL281,AA270,LINGUIST286,GS104,GS110,GS103,GS111,GS105,GS190,GS180,ESS220,GEOPHYS222,GS185,GEOPHYS183,GS151,GS253,ESS158,MATSCI358,CS263,HRP256,EE346,BIO234,CEE263A,PUBLPOL202,MS&E268,EE388,PHYSICS362,EE311,CHEM275,GEOPHYS224,GS255,CME181,CHEMENG345,CHEMENG262,CEE271A,ESS221,CEE271B,ESS146A,BIOHOPK263H,EE469B,PHIL150X,PHYSICS368,APPPHYS220,EE412,PSYCH279,CHEM187,CME364B,MATSCI321,BIOMEDIN256,CEE260A,LINGUIST250,COMM122,CME338,CEE285A,MATH239,CME207,PHIL379,CME304,PHIL160A,PSYCH149,GEOPHYS146A,LINGUIST255E,ME280,PSYCH104,MATH248,PHIL350A,PHYSICS364,GS252,GEOPHYS251,GEOPHYS223,CS448J,ECON153,STATS363,CEE274D,MATH138,STATS306A,PHIL180A,STATS344,STATS360,IPS203,GEOPHYS281
CHEM185,0.11128431665181356,0.07294434112955926,0.06832556997534997,0.06644597799009895,0.05650575168921593,0.054267051162439815,0.04826965588645354,0.04705247549756983,0.046823976663691334,0.04383372068945947,0.042855727673690905,0.03382570662112137,0.03032412301582181,0.029117319337343798,0.028657235167232373,0.027504078123629143,0.02341955955330705,0.01963289593085871,0.016231603443109196,0.015740538640859836,0.015460634024042573,0.01487469580564607,0.013381507770033052,0.012026582058857873,0.011907813430966934,0.008939944767761304,0.00841656186709169,0.006799332330145114,0.005803304987499028,0.00545012977091497,0.004639550755148332,0.0037044837604604704,0.0018987164236674017,0.0013971211679897474,0.0007630112139996408,0.0007611884438334686,0.0002566763384114116,0.0002470777101879824,0.00015896725044033761,5.107528027669838e-05,2.7023003335129734e-17,2.006875783055809e-17,1.7808108633454588e-17,1.0542710847773605e-17,6.700934271873499e-18,1.4057374004173218e-18,1.0179479471095798e-18,2.379095723912817e-19,2.379095723912817e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIO153,0.06803012070832139,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.07283026544476025,0.05936408196312904,,0.0,0.0,,0.0,0.025743954145020648,0.0,0.0,0.0,,,0.0,0.0,0.09289632318966873,0.10137720556583284,,0.0,,0.0,0.0,0.0,0.0,0.0,0.02240778636568427,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.06680630324191042,0.021428467255519446,,0.0,0.01014583035730937,0.00450645879547926,0.0,0.05825163612092906,0.0,0.0,0.0,0.004878328697110356,0.0,,0.022530317554197467,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0034189657288056056,0.034608515144175865,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.011543584753185397,0.021555649659544103,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205658539492371e-17,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.08335637849612534,0.06606282787198335,0.06511967112116644,0.059087214281526385,0.018026658513985012,0.006023455024629817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECON112,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.006090115299320528,,0.02544040159996796,,0.021649671348762608,0.0,0.0,0.06225866534809864,0.03720221830725454,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.05264284866250193,0.08489536615403916,0.08092430265026807,,,,0.0,0.0,0.019321462871124632,,0.0,0.0,,,,,0.0,0.044350326867488986,,0.0,0.007389067303924141,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0009181454217989886,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0004012651681865341,0.00053021115997845,0.0,0.0,,0.0,0.0,0.0,2.71768453989912e-16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.006462118910985304,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0265188439802456,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,1.8615913793221493e-16,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0606298711874023,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.07641474798312763,0.061077538336319334,0.05480918462340802,0.05368300456068177,0.05083076588664746,0.04084641755657441,0.03287916476246399,0.020827668919904316,0.020452517464792257,0.013506146521403353,0.01175194354521748,0.00843153914929045,0.006186411274982914,0.0044562641254874925,0.003814403950556406,0.0024073790977939187,1.1249256409752477e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME216A,0.0,0.0,,0.0,,0.0,0.02706897572118742,0.0,,0.0,0.029688668216196073,0.02493276245187074,,,0.004057880840609905,,0.02406980749216126,0.0,0.024566702996786725,0.004093054201123095,0.011360341990538503,,,,0.0,0.0,0.020493167381098593,,,,0.0,0.0,,0.0,0.0,0.02847742529252999,0.0,,,0.0,0.029526686819171387,,,0.0,0.0,,,,,0.0026718090072915027,0.0010953874084536541,0.03617106432649081,0.0,0.0020108923709736006,0.0,0.0,0.026883194586926985,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.024463762429756543,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.006541197949416356,0.0,0.00936559477093314,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.03342578212826636,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,0.0,,0.02981540720570127,0.0,0.0,,,,,0.0,,,0.01527647910135939,,,0.0,0.0,,0.0,,,,0.03028211052530358,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.032868569864379894,,0.0,0.0018556700207835817,0.0,0.0,0.02709188645524087,0.0,,,,,0.0,0.0,0.025503891686171492,0.0,0.0033755016497976366,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.021168214396220273,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0015509658863362228,,0.029615013148545834,0.0,0.0,0.0,0.02796295023481902,0.0,,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.028625481314694577,0.026659219307547968,,0.0,0.0,0.03200038933282257,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.0020749514902598525,0.0,0.031820397302820054,0.0,0.0,,0.02572438210551772,,0.0016180491705525444,0.0,,,,,,0.0,,,0.0,,0.007710287982914901,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.021582724797123105,,,0.0,,,,0.0,,0.007989927616831604,0.0011489472396042782,0.0,,0.010816784923841428,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,0.029760496926659354,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,,0.025304551998458165,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.030148558369530856,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.028952763894848882,,,0.030552018168098855,,,,,,,0.0,,0.03150889318388456,0.00867035631754699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
