,CHEM110,CHEMENG120B,PHYSICS61,ENERGY102,ECON1,ENGR50,CHEM31X,CHEMENG120A,CHEMENG185A,EE47,CHEM31A,CME100A,PSYCH60B,CHEM33,MATH52,CHEM130,CHEMENG181,PHIL80,CME102A,PHYSICS43,PHIL1,CHEMENG110,CHEM35,MATSCI190,MATH41,CHEM190,ENGR14,CME104A,MS&E245A,BIOE101,MATSCI164,ME80,CME100,CME102,ENGR20,CME104,CHEMENG100,CHEM131,CS106A,CHEM171,CHEM173,CHEM175,MATSCI152,CHEMENG162,CHEMENG150,CHEMENG185B,CHEMENG142,CHEMENG170,PHYSICS45,PHYSICS41,CHEMENG20,BIO41,CME106,BIO42,HUMBIO129S,CHEMENG140,CS106B,ECON102A,ECON102B,PHYSICS44,ECON50,ECON52,ECON51,ECON165,CHEM31B,MATH51,ENGR25B,CHEMENG183,CHEMENG174,OSPSANTG130X,CHEMENG242,PSYCH1,STATS60,ENGR30,STATS116,CME181,STATS202,STATS200,MATH42,LINGUIST1,MATH51M,CHEMENG25B,BIO43,CHEM181,MATH53,PSYCH95,CS107,CS103,CS142,ENGR40M,CS124,CS109,MATH20,ENGR40,PHYSICS23,PSYCH50,ECON116,CME103,ME101,MATH113,CS161,ENERGY101,MS&E121,CS147,MS&E211,ECON137,CS107E,PHYSICS21,ECON143,MS&E146,ENGR10,ECON140,ECON136,MS&E130,ECON111,MATH19,ECON183,STATS110,CS194H,CS110,CS221,MS&E120,MS&E111,MS&E145,MS&E245G,AA228,STATS203,MATH171,MCS100,CS102,MS&E221,STATS191,MS&E125,MS&E252,MS&E260,MS&E226,CS181,MS&E245B,MATH21,MS&E261,MS&E112,MS&E262,HUMBIO2A,HUMBIO3A,HUMBIO3B,HUMBIO4A,MS&E233,PSYCH60,CME192,CS145,CS106X,CS108,PSYCH30,EE103,MS&E220,CS229,MATH104,PHYSICS63,EE101A,EE102A,EE116,EE65,CS193P,EE180,CS246,CS448B,CS157,CS155,CS224U,EE46,ECON113,ECON178,ECON112,ECON101,CS241,CS223A,CS210B,CS148,CS194,PHIL184,PHIL150,PHIL102,CS227B,CS193A,COMM108,EARTHSYS112,ENERGY104,PSYCH80,OSPBER40M,SYMSYS100,COMM106,CS248,PHYSICS41A,ME70,ME203,MS&E246,MS&E235,AA100,PSYCH45,CEE70,CEE176B,ME216A,CS238,CME108,MATH108,ECON155,ECON102C,ECON126,ECON127,ECON179,PSYCH60A,PSYCH90,MATH120,MATH172,MATH116,MATH145,MATH122,MATH143,MATH147,HUMBIO124C,HUMBIO163,CS348B,CS245,CS205A,LINGUIST130A,PHIL151,CS154,MATH51H,MATH115,CS106L,PUBLPOL104,CS143,CS251,CS210A,CS224N,PHIL176,PHYSICS25,CS274,CS168,MATH131P,MATH106,EE261,ECON124,ENGR62,ECON149,ECON141,ECON145,PHYSICS70,ECON157,CS225A,CS231N,ECON135,EE107,EE263,EE108,EE102B,EE179,EE222,EE223,CS316,LINGUIST120,PSYCH131,PHIL180,PHYSICS65,EE101B,EE142,PSYCH10,PSYCH120,PSYCH121,PSYCH164,PSYCH147,STATS240,PHYSICS105,MATH107,ENGR154,MATH114,STATS141,BIOE44,CHEM151,CHEM132,CHEM134,CHEM174,CHEM176,CHEM153,BIOE41,BIOE42,BIOE141A,BIOE123,BIOE141B,BIOE103,BIO104,CS371,BIOMEDIN217,BIO153,BIO156,BIO115,MI185,BIO158,ME115A,ENGR15,ME131A,ME112,EE178,BIO188,BIO189,BIOE454,CS279,CS272,ME181,ME161,ME131B,ME140,BIOMEDIN224,CHEM135,PSYCH141,PSYCH101,CS228,CHEM183,GENE224,BIOMEDIN210,BIOMEDIN260,CS131,EE122A,EE124,EE122B,EE133,ENGR105,MS&E251,BIO173,LINGUIST230A,PHIL186,BIO101,CS247,AA240A,EARTHSYS111,BIOE103B,CHEM184,CHEM185,ECON159,PHIL152,MATH162,CS140,CS144,CEE274A,CEE274B,MATH109,STATS215,CS275,CEE101B,MATSCI163,MATSCI151,BIO256,CEE177,ESS251,PHIL170,BIOMEDIN215,BIO258,BIOE244,EE114,BIO144,PSYCH175,PHYSICS22,BIO107,HUMBIO157,PSYCH146,CS224S,PHYSICS120,PHYSICS121,PHYSICS107,PHYSICS130,PHYSICS131,PHYSICS113,PHYSICS210,PHYSICS170,PHYSICS171,EE169,EE118,EE212,EE134,EARTHSYS158,BIOE211,ME115B,BIO234,EARTHSYS258,PHIL154,PHIL162,CHEM137,ENGR240,ME210,ME113,CS262,EARTHSYS191,ME216B,ME216C,ENGR205,LINGUIST105,PHYSICS161,ME261,CHEM223,CS103A,BIO239,BIOMEDIN371,EE264,BIOE201C,EE303,EE236A,EE364A,EE153,CS294S,BIO163,RAD260,STATS50,BIOPHYS371,GS90,HUMBIO151R,CHEM221,ESS112,CS242,GS4,PHIL50,EE109,OSPKYOTO40M,CS166,CS9,HUMBIO128,STATS290,IMMUNOL207,CS376,CS374,PSYCH253,PHYSICS110,PHYSICS112,PHYSICS91SI,MATH173,MATH215A,PHIL181,PHIL173B,MATH52H,MATH121,MATH53H,MATH154,MATH205A,MATH210A,MATH159,MATH205B,MATH210B,MATH210C,MATH230A,MATH244,PHYSICS152,PHYSICS262,PHYSICS330,PHYSICS231,PHYSICS361,PHYSICS160,MATH146,MATH175,PHYSICS67,AA279A,PHYSICS134,MATH216A,MATH215B,EE376A,ME318,EE271,PHYSICS230,MATH136,AA210A,PHYSICS367,PHYSICS331,PHYSICS332,ENERGY191,MATH236,EE376B,EE278,EE364B,MATH220,PHYSICS211,CS261,ECON118,MATSCI198,EE311,STATS217,STATS219,ECON5,STATS310A,CS334A,EE377,MATH118,EE336,EE346,GEOPHYS120,CS276,PSYCH206,PHYSICS108,MATH238,EE242,ME346A,EE216,AA242A,MATH148,ECON121,CHEMENG300,PHIL194J,PHIL107B,EE214B,EE251,CS229T,MATH137,EE155,EE293B,PHYSICS172,CS265,EE279,EE214A,AA279B,PHYSICS366,PHIL187,MATH151,ME227,PHYSICS62,EARTHSYS146A,CME302,CME305,CME306,ECON150,PUBLPOL105,PUBLPOL102,ECON146,ECON166,IPS204B,PSYCH195,PUBLPOL168,CME200,CEE101C,ME351A,CEE180,CEE101A,CEE181,OSPPARIS40P,ENERGY160,ME105,AA241X,CEE172,CEE182,CEE183,ME325,ME204A,ME204B,EARTHSYS101,ME250,CME211,AA280,CEE166A,CEE262E,MATH226,ME300A,ME351B,ME300C,PHYSICS46,CEE171,ME309,CHEMENG355,CHEMENG454,PHYSICS42,EE373A,MS&E243,AA256,CHEMENG160,CEE160,ME271,BIOE313,CS377U,COMM113,CS233,EE388,STATS300A,STATS310B,STATS311,STATS310C,LINGUIST180,ME262,ME352C,CS42,ENERGY295,CEE166B,OSPPARIS40M,PSYCH266,ME335A,CEE262A,CEE262C,CEE363B,EARTHSYS146B,EARTHSYS151,CEE262F,CEE271B,BIOMEDIN214,IPS207,PSYCH171,MUSIC320A,MUSIC320B,BIOMEDIN212,CS190,LINGUIST130B,STATS207,EE369A,EE369B,PHIL175,HUMBIO142,LINGUIST289,GEOPHYS110,PHIL286,CS239,PSYCH134,ECON128,CS224D,EE368,CS327A,ECON154,CS377W,CS240H,ECON144,CS348A,STATS376A,STATS371,PSYCH193,CS211,CME263,CS244,CS249A,CS244B,PSYCH252,EE236B,CME250,CS246H,MUSIC424,CS251P,EARTHSYS164,EARTHSYS291,MS&E201,MATH180,CEE178,MS&E310,ENERGY171,LINGUIST222A,MS&E295,PHIL359,PUBLPOL303D,PUBLPOL184,CME206,EARTHSYS251,ECON125,ESS151,CEE203,CS240,CS344,EE314A,EE253,STATS206,PUBLPOL107,ECON110,SOC168,PHYSICS26,BIOE212,EE42,ENGR155B,STATS271,ENGR155A,AA200,ME260,AA240B,GS190,HUMBIO112,GS171,BIOHOPK163H,HISTORY103D,CEE172A,ESS246B,CME195,MS&E294,CEE164,EE273,ENERGY291,AA241A,AA241B,MATSCI199,LINGUIST288,LINGUIST210A,LINGUIST131,LINGUIST230B,COMM208,CHEM33C,HUMBIO136,CEE161A,CEE169,ENERGY271,PHIL182,COMM206,GS104,COMM273D,MATSCI251,COMM177A,PSYCH104,CS358,CS41,BIOE210,STATS155,CME364A,PHYSICS252,CS109L,STATS315A,EE372,BIOHOPK167H,PHIL166,CS167,PHIL251,EE378B,STATS374,PHYSICS220,PHYSICS212,PHYSICS64,CS267,PHYSICS234,PHYSICS351,CS377M,CS232,GS105,GS185,CS448Z,CS243,PUBLPOL268,SOMGEN207,CHEMENG281,STATS167,ME116M,ENGR155C,BIO44Y,MATSCI193,MATSCI358,LINGUIST250,EE254,BIOMEDIN225,MS&E319,CME213,EE316,EE323,EE213,EE282,CEE262D,GS102,GS103,GS110,ESS220,CHEM271,ESS246A,EE356A,AA272C,GS180,MATSCI203,CEE266A,GENE217,EE255,STATS244,GS151,MATSCI320,GEOPHYS162,GS253,EE234,EE252,CHEM225,CHEMENG432,ECON103,STATS195,ECON226,BIOHOPK263H,ECON158,STATS231,PHYSICS372,PHYSICS373,MATH230B,MATH230C,CS367,MS&E212,MS&E355,MUSIC420A,CHEM31AC,ENERGY293B,ENERGY223,CEE260A,LINGUIST222B,MATSCI196,STATS270,CME212,ESS258,CHEMENG274,PSYCH187,BIOMEDIN156,EE136,CEE265D,EE266,MUSIC422,EE304,ENERGY293C,ENERGY221,CS277,PHYSICS260,MS&E311,CME309,CME304,MS&E241,CEE209,APPPHYS273,PHYSICS368,GEOPHYS265,ECON107,GS111,GEOPHYS222,GEOPHYS183,COMM122,CS193W,ME202,ESS158,EE355,AA212,PSYCH149,CEE276,PUBLPOL205,MS&E352,CS364A,HRP256,MATSCI195,PHIL150X,EE328,CME371,BIOE355,STATS305,STATS263,MATH132,EE233,EE284,MS&E334,LINGUIST284,LINGUIST205A,CHEMENG240,EDUC257,CME204,GS255,STATS267,GS252,GEOPHYS251,GEOPHYS223,MUSIC421A,COMM274D,CEE195,ME300B,PHIL282,PHIL180A,ECON153,CEE270,PHYSICS364,CHEM297,CHEM253,COMM277A,PSYCH178,MATH138,CHEMENG345,GEOPHYS146A,CEE274D,PHIL350A,MATH248,GEOPHYS281
CHEMENG162,14.74689771656963,11.706400333844982,8.541231973322176,6.7295476630537046,6.460493168330262,5.4836406763076715,4.7829775989434795,3.508228756766566,3.427256946859317,3.023906427802757,2.824039836970205,2.691671398498405,2.4819957661993914,2.467700992926577,2.0685833059358014,1.4094897653826322,1.2087175885794998,1.0184981283700296,0.7476625509616226,0.5277744709092455,0.3803428124806228,0.30244027387763284,0.2847791672790882,0.2514919843595064,0.24294121855480302,0.11413399950456236,0.08006959628768832,0.05616256635735741,0.020108967938850388,3.489751199869761e-16,9.656177004660612e-17,4.177028775194527e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIO42,0.0,0.0,0.0,,0.0,0.0,0.9752252861906751,0.0,0.0,,0.0,0.0,2.7633887856780968,0.9007109208651838,0.0,0.0,0.0,6.259956275405627,0.6352552066221626,0.0,0.0,0.0,0.7854314351898394,,0.0,0.09398439519779207,0.0,3.153296038969231,,0.0,0.0,0.0,0.5362524239065964,0.20106181636138964,5.123057339206921,0.04391503766239282,0.0,0.0,0.0,0.7262715675208575,5.365869429004574,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.43536885806748,0.0,1.771558696223518,0.0,0.0,0.0,0.0,0.05288659417395634,0.0,0.0,,4.9818137144197125,0.0,0.0,,0.6329411265869503,0.8609587107082509,0.0,0.0,,0.0,,0.24403829782565784,0.5929775768994731,0.0,0.0,,0.0,0.4692151943980939,1.128481775437123,6.390389778956094,3.1307934517848928,3.08388289550906,0.0,0.0,0.0,5.283059396940917,1.5949477191235033,0.9792542190753437,1.3594250261765224,0.0,0.0,0.0,0.0,0.0,0.0,0.9390808122056428,,4.376347942683966,0.7988168015779058,0.0,4.283301823574669,,0.0,3.5461548414646686,0.0,0.0,1.5175162640720243,0.1273272188168919,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.9398729391427878,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,5.252894644261346,0.0,,0.0,0.0,,0.68763378947273,,,,0.0,0.0,0.0,0.0,,0.5895669808798218,0.0,0.15551649756160726,1.0513150985736093,0.0,2.868823716103347,0.5818574891027761,,0.0,0.0,2.5235996065860697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.153087461925247,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7.873444418905598,0.0,0.0,,0.0,0.0,0.0,4.222415093147883,,0.46059359999530985,,0.0,0.0,8.457680156757593,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.6519903353103005,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7523478224509161,0.0,0.0,0.0,0.3317383784305269,,0.0,0.0,,4.500910153138621,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.9687980133519892,1.459552751355168e-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.728664654729667,2.955948874135727,0.5112938010306521,0.2364497690039589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CME106,0.0,0.14509750868289759,1.4067713409510951,0.0,0.0,0.0,1.099541901677811,0.0,0.0,,0.44306599853778256,0.02965001860295279,0.0,0.15136442780517778,0.0,0.0,0.0,0.0,1.4018261602190496,0.2157169605096038,0.0,0.0,0.48883980350919887,,0.4502253240899346,0.0,0.0,6.491866124873753,0.0,0.0,0.0,0.0,1.4397492299473817,0.0,0.604890958709721,1.5141186960566126,0.0,0.0,0.44204092567447395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528510269115846,0.7097355638311942,0.0,0.0,1.8273405525953361,0.0,0.0,0.0,0.0,0.005904843104824294,0.0,0.0,0.0,1.5699986045038359,0.0,4.221267793606783,0.0,0.21269716333137803,1.2923095850758215,1.2972208366884914,7.727535638597305,0.0,,0.0,0.11418524869187087,0.0,0.0,0.0,,0.0,0.0,0.0,1.1262842604721224,1.9656688488356904,2.4486755716066324,0.3137333315024413,0.0,2.2572869789638332,0.0,0.5776331884448137,0.0,0.0,0.5856670582236432,0.0,0.0,0.0,0.6670150277782696,0.0,0.0,,1.3387990150451066,0.0,6.708210148001125,5.354596694855597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,3.6214898498393184,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6162416781573042,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.012001493892054,0.0,0.0,,0.0,0.0,4.034686228391758,0.6709195686960167,7.856258919497419,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.484764112838485,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,6.939429564690077,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.12255415424942218,0.0,0.0,0.0,0.0,0.0,2.265484315763859,0.0,1.2815007782569666e-14,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,4.033841857001384,0.0,0.0,0.0,,,0.0,,0.0,,0.740539769501432,0.0,,0.5164040668870636,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.618510255735204,0.0,,0.0,8.26275065287829,0.0,0.0,,,0.0,0.0,0.18852889432118045,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.626585939860275,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.60386982010672,,0.0,,,,0.0,,0.0,0.0,,0.0,4.579388192988453,0.0,0.0,5.645353040166528,,0.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,6.974468887146259,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.5383497858338397,0.0,0.12633774875564155,,0.0,0.0,0.0,4.464554529977681,5.563058140989625,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,6.207511310010347,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,6.347555129139685,,0.0,,,,,,,,,,,,5.465984477064517,5.243876048226342,0.9093751831613716,0.026980021589075292,1.480650247931178e-15,1.8689467832235536e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATH42,0.0,0.0,0.0,0.0,0.0,0.0,4.940607388851821,0.0,0.0,,0.4036466008882134,0.0,0.0,1.1082177346949342,3.069058201041908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5938676473079603,0.0,6.903433010769408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.853127617396973,0.0,,0.6552558104464665,0.0,0.0,0.0,5.031084002214033,0.0,0.0,0.0,,,,0.0,0.0,4.791127816886185,3.235093331933724,,0.0,0.0,0.0,4.413343368670686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0134639218980588e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
