,course_name,train_score,test_score,dev_score,train_groundtruth,test_groundtruth,dev_groundtruth,train_size,test_size,dev_size,test_precision,test_recall,test_f1_score,dev_precision,dev_recall,dev_f1_score,dev_fpr,dev_tpr,dev_threshold,dev_auc
30,MS&E145,0.9769585253456221,0.9642857142857143,0.9629629629629629,0.9769585253456221,0.9642857142857143,0.9629629629629629,217,28,27,0.9642857142857143,1.0,0.9818181818181818,0.9629629629629629,1.0,0.9811320754716981,[0. 0. 0. 1. 1. 1. 1. 1.],"[0.         0.03846154 0.26923077 0.53846154 0.69230769 0.76923077
 0.80769231 1.        ]","[2.         1.         1.         0.99999999 0.99803423 0.99067899
 0.99029801 0.93187544]",0.40384615384615385
31,CS108,0.9508196721311475,0.9814814814814815,0.9056603773584906,0.9508196721311475,0.9814814814814815,0.9056603773584906,427,54,53,0.9814814814814815,1.0,0.9906542056074767,0.9056603773584906,1.0,0.9504950495049505,[0.  0.2 1. ],[0.     0.0625 1.    ],[1.96000011 0.96000011 0.94960209],0.43125
32,CS224S,0.85,1.0,0.6,0.85,1.0,0.8,40,5,5,1.0,1.0,1.0,0.75,0.75,0.75,[0. 0. 1. 1.],[0.  0.5 0.5 1. ],[1.92647007 0.92647007 0.90514831 0.46021158],0.5
33,PSYCH120,0.9795918367346939,1.0,0.5,0.9795918367346939,1.0,0.5,49,7,6,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,[0.         0.33333333 1.        ],[0. 0. 1.],[1.99999447 0.99999447 0.97435947],0.33333333333333337
34,BIOE101,0.9617834394904459,1.0,0.95,0.9617834394904459,1.0,0.95,157,20,20,1.0,1.0,1.0,0.95,1.0,0.9743589743589743,[0. 0. 1. 1. 1. 1.],[0.         0.05263158 0.15789474 0.57894737 0.73684211 1.        ],[1.99849406 0.99849406 0.99574021 0.99472328 0.95044833 0.93927833],0.10526315789473684
35,MATH116,0.9659090909090909,0.9166666666666666,0.9090909090909091,0.9659090909090909,0.9166666666666666,0.9090909090909091,88,12,11,0.9166666666666666,1.0,0.9565217391304348,0.9090909090909091,1.0,0.9523809523809523,[0. 0. 0. 0. 1.],[0.  0.2 0.3 0.7 1. ],[2.         1.         1.         0.99999868 0.93939473],0.85
36,ECON111,0.9649122807017544,0.8666666666666667,0.8571428571428571,0.9649122807017544,0.8666666666666667,0.8571428571428571,114,15,14,0.8666666666666667,1.0,0.9285714285714286,0.8571428571428571,1.0,0.923076923076923,[0.  0.5 1. ],[0. 0. 1.],[1.99999984 0.99999984 0.96999956],0.25
37,ME70,0.9684542586750788,0.975,0.975,0.9684542586750788,0.975,0.975,317,40,40,0.975,1.0,0.9873417721518987,0.975,1.0,0.9873417721518987,[0. 1. 1. 1. 1.],[0.         0.07692308 0.48717949 0.51282051 1.        ],[1.99356942 0.99356942 0.98923372 0.95834553 0.93188883],0.038461538461538464
38,CS193P,0.5535714285714286,0.42857142857142855,0.7142857142857143,0.4642857142857143,0.5714285714285714,0.2857142857142857,56,7,7,0.0,0.0,0.0,0.0,0.0,0.0,[0.  0.2 1. ],[0. 0. 1.],[1.49999951 0.49999951 0.45237997],0.4
39,PSYCH80,0.994413407821229,0.9777777777777777,0.9777777777777777,0.994413407821229,0.9777777777777777,0.9777777777777777,358,45,45,0.9777777777777777,1.0,0.9887640449438202,0.9777777777777777,1.0,0.9887640449438202,[0. 0. 1.],[0.         0.13636364 1.        ],[2.         1.         0.99256469],0.5681818181818181
40,MATH52,0.971473851030111,0.9493670886075949,0.9493670886075949,0.971473851030111,0.9493670886075949,0.9493670886075949,631,79,79,0.9493670886075949,1.0,0.974025974025974,0.9493670886075949,1.0,0.974025974025974,[0.   0.   0.75 1.  ],[0.         0.13333333 0.97333333 1.        ],[1.97938326 0.97938326 0.97458882 0.881443  ],0.6616666666666667
41,CS205A,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,48,6,6,0.6666666666666666,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,[0. 0. 0. 0. 1.],[0.  0.4 0.8 1.  1. ],[1.92363177 0.92363177 0.87151384 0.80727225 0.70141523],1.0
42,STATS200,0.92,0.9375,0.9354838709677419,0.92,0.9375,0.9354838709677419,250,32,31,0.9375,1.0,0.967741935483871,0.9354838709677419,1.0,0.9666666666666666,[0. 1. 1.],[0.        0.4137931 1.       ],[1.95798325 0.95798325 0.88549601],0.20689655172413793
43,ME131A,0.9856115107913669,0.9714285714285714,0.9714285714285714,0.9856115107913669,0.9714285714285714,0.9714285714285714,278,35,35,0.9714285714285714,1.0,0.9855072463768115,0.9714285714285714,1.0,0.9855072463768115,[0. 1. 1. 1.],[0.         0.88235294 0.97058824 1.        ],[1.99465094 0.99465094 0.97889859 0.76037801],0.4411764705882353
44,MS&E220,0.88,1.0,0.6666666666666666,0.88,1.0,0.6666666666666666,25,4,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,[0. 0. 1.],[0. 1. 1.],[1.94362223 0.94362223 0.8772828 ],1.0
45,CME103,0.991869918699187,1.0,0.967741935483871,0.991869918699187,1.0,0.967741935483871,492,62,62,1.0,1.0,1.0,0.967741935483871,1.0,0.9836065573770492,[0.  0.5 0.5 1. ],[0.  0.4 0.8 1. ],[1.99569427 0.99569427 0.98914748 0.98665813],0.55
46,STATS116,0.9672131147540983,0.9743589743589743,0.9473684210526315,0.9672131147540983,0.9743589743589743,0.9473684210526315,305,39,38,0.9743589743589743,1.0,0.9870129870129869,0.9473684210526315,1.0,0.972972972972973,[0. 1. 1.],[0.         0.58333333 1.        ],[1.97590362 0.97590362 0.95683453],0.2916666666666667
47,MATH115,0.9527027027027027,0.8947368421052632,0.9444444444444444,0.9527027027027027,0.8947368421052632,0.9444444444444444,148,19,18,0.8947368421052632,1.0,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,[0. 0. 1.],[0.         0.88235294 1.        ],[1.96093816 0.96093816 0.89999227],0.9411764705882353
48,MS&E111,0.9563758389261745,0.9473684210526315,0.972972972972973,0.9563758389261745,0.9473684210526315,0.972972972972973,298,38,37,0.9473684210526315,1.0,0.972972972972973,0.972972972972973,1.0,0.9863013698630138,[0. 1. 1. 1.],[0.         0.30555556 0.83333333 1.        ],[1.96999989 0.96999989 0.96103882 0.90909052],0.1527777777777778
49,EARTHSYS112,0.9956331877729258,0.9310344827586207,0.9655172413793104,0.9956331877729258,0.9310344827586207,0.9655172413793104,229,29,29,0.9310344827586207,1.0,0.9642857142857143,0.9655172413793104,1.0,0.9824561403508771,[0. 1. 1.],[0.  0.5 1. ],[1.99999958 0.99999958 0.9906545 ],0.25
50,EE263,0.9112903225806451,1.0,0.8125,0.9112903225806451,1.0,0.8125,124,16,16,1.0,1.0,1.0,0.8125,1.0,0.896551724137931,[0. 0. 0. 1.],[0.         0.15384615 0.30769231 1.        ],[1.96687495 0.96687495 0.93375196 0.88368563],0.6538461538461539
51,CS124,0.980106100795756,0.9789473684210527,0.9893617021276596,0.980106100795756,0.9789473684210527,0.9893617021276596,754,95,94,0.9789473684210527,1.0,0.9893617021276596,0.9893617021276596,1.0,0.9946524064171123,[0. 0. 0. 0. 0. 1. 1. 1. 1.],"[0.         0.05376344 0.06451613 0.56989247 0.59139785 0.82795699
 0.87096774 0.95698925 1.        ]","[1.99251708 0.99251708 0.9896334  0.98381111 0.98289472 0.97764797
 0.97639108 0.96340641 0.94987098]",0.7096774193548387
52,CS279,0.9893617021276596,1.0,0.8333333333333334,0.9893617021276596,1.0,0.8333333333333334,94,12,12,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,[0.  0.5 1. ],[0.  0.2 1. ],[1.99999951 0.99999951 0.98181793],0.35
