course,MATH19,CS106A,MATH20,MATH21,PHYSICS41,PHYSICS43,ENGR14,CEE176B,CME100,CEE101B,CS102,ENERGY104,PSYCH1,CHEM31A,CHEM31B,CEE70,MATH53,EE101A,EE102A,EE101B,EE102B,EE65,CS106B,EE114,EE108,EE124,EE178,EE155,EE153,MATH113,PHYSICS45,CME106,CEE172,ME70,PHYSICS70,CME108,PHYSICS120,EE222,EE242,PHYSICS110,ENERGY102,CME102,ENGR40M,CME103,CS107,EE263,ME261,EE107,ENGR105,ME227,EE278,EE376A,EE364A,PSYCH50,CHEM31X,MATH41,MATH42,ENGR20,CHEM33,CME100A,CHEM130,PHYSICS41A,CME104A,CHEM171,CHEM131,CHEM35,CHEM173,EARTHSYS101,ECON102A,ECON50,CHEM134,ENGR30,CEE172A,CHEM151,MATH51,ME112,ME131B,AA100,ECON1,ENERGY171,EARTHSYS111,EARTHSYS112,ME203,CS103,CS110,CS109,CS221,CS131,CS161,MATH108,CS143,CS148,CS154,CS108,CS124,CS168,CS231N,CHEMENG20,CME102A,ENGR40,MATH52,CS145,PHYSICS61,EE223,PHYSICS63,PHYSICS65,CS224U,CS238,CS279,CME192,EE122A,EE103,EE118,GS4,STATS60,ENGR15,CEE101A,ENGR50,CEE101C,CEE180,CEE181,CEE182,CEE183,ENERGY101,MS&E120,MS&E145,MS&E111,ME216A,CEE166A,CEE177,CEE262E,PSYCH30,STATS110,CS142,CEE166B,CS107E,EE180,CME104,ENGR62,ECON183,MS&E245G,CS229,ME80,CEE195,CHEMENG100,CHEMENG110,CHEMENG120A,CHEM175,CHEMENG120B,CHEMENG185A,CHEMENG170,CHEMENG181,CHEMENG185B,CHEMENG140,CHEMENG160,CHEMENG150,ME101,ME131A,SYMSYS100,EARTHSYS146A,CS147,EE293B,CEE203,CEE160,EE42,EE214B,EE133,ENGR205,EE356A,MS&E243,BIO41,EE116,EE134,ENERGY160,MATH51H,CS240H,CS140,CS155,PHIL170,CS144,CS210A,CS210B,ENERGY191,EE216,MATSCI152,BIO42,MS&E252,MS&E295,CME195,HUMBIO3A,HUMBIO3B,EARTHSYS191,PHIL1,MS&E294,EE142,EDUC257,CS241,MATH131P,PHYSICS112,PHYSICS121,ME346A,MATSCI164,HUMBIO2A,PHYSICS130,PHYSICS131,GEOPHYS120,PHYSICS170,PHYSICS105,PHYSICS171,PHYSICS107,MATH114,PHYSICS108,BIO43,STATS141,STATS116,PSYCH131,EE213,ME210,EE261,PSYCH80,CS227B,CS157,CS251,EE46,EE254,PSYCH95,ENERGY293C,GEOPHYS110,ENERGY221,PHYSICS113,CS106X,CS274,CS276,LINGUIST130A,LINGUIST210A,CS194,CS246,CS205A,CS9,PHYSICS21,PHYSICS23,STATS206,STATS191,STATS200,CS245,CS181,CS224N,MATH104,CS248,PHYSICS25,ECON51,ECON126,ECON52,ECON141,CS294S,LINGUIST222A,PSYCH60,PSYCH60A,CS194H,PSYCH147,PSYCH10,CS242,ECON155,ECON102B,ECON140,STATS202,CS249A,MS&E226,PHIL80,PHIL181,PSYCH45,CS377M,CS243,CS224S,CS228,ENGR10,BIO158,BIO153,ENGR25B,MATH115,ECON135,PHYSICS46,MATH171,MATH107,EE169,EE179,MUSIC320A,EE264,EE212,BIO101,EE373A,EE236A,EE303,EE253,MATH51M,EE271,OSPKYOTO40M,EE273,BIOE44,BIOE41,BIOE42,BIOE101,BIOE123,BIOE103,BIOE141A,BIOE141B,ECON121,EARTHSYS164,EARTHSYS151,EARTHSYS146B,BIO144,EARTHSYS291,ECON118,CS247,HUMBIO4A,PHYSICS67,ECON137,PSYCH101,ME115A,PUBLPOL105,EARTHSYS251,BIOHOPK163H,HUMBIO112,EARTHSYS158,BIO115,HISTORY103D,ESS151,CS374,BIO104,BIOMEDIN224,PUBLPOL104,ECON159,HUMBIO129S,ECON101,LINGUIST1,ESS246B,CEE171,PHIL184,GS190,GS171,PHIL102,PHIL150,CEE164,HUMBIO157,PSYCH121,ECON178,BIO239,ENGR154,ECON146,ECON102C,COMM108,BIO234,MS&E220,PHIL151,PSYCH90,MCS100,ECON136,ECON127,ECON165,MATH106,ECON112,ECON166,ECON143,ECON111,MATH151,STATS217,ECON128,STATS195,MS&E211,MS&E221,STATS50,ECON157,IPS207,ECON154,ECON125,STATS207,ECON179,CS193A,ECON149,ECON145,ECON124,ECON150,STATS315A,MATH146,MATH148,MATH136,MATH143,CHEMENG142,CHEMENG183,CHEMENG300,ECON110,MATH121,EE368,STATS203,ECON113,ECON116,PUBLPOL168,ECON226,ESS112,STATS240,MS&E130,STATS310A,ECON144,MS&E121,ECON103,BIO156,PSYCH120,PHIL187,MS&E125,PHIL186,PSYCH141,PSYCH175,MS&E146,CEE178,MS&E245A,MS&E245B,MS&E201,MS&E260,CS377U,CS42,CME250,MS&E246,MS&E310,CS233,CS376,PSYCH60B,COMM106,HUMBIO124C,LINGUIST130B,CS193P,PHIL180,MATH180,CHEM135,BIO188,PHIL173B,CME263,CS448B,LINGUIST105,PHIL175,PHYSICS262,MATH120,MATH238,CS211,CS224D,LINGUIST120,PHYSICS42,MS&E235,PHIL359,PHIL154,ME115B,ME216B,ME216C,STATS215,PSYCH164,ME161,ME140,ME113,CS240,MATH109,CS166,CS265,CS261,MATH52H,MATH53H,EE266,CS106L,CS348B,CS448Z,MATH145,MATH122,MATH205A,MATH210A,PHIL150X,PHIL152,PHIL162,PSYCH134,CS244B,CS103A,MATH159,EE282,CS316,MATH147,CS223A,MATH230A,MATH116,CS246H,CME213,PHIL50,CS358,EE109,MATH172,MATH215A,PSYCH146,PHIL182,HUMBIO128,MATH175,MS&E352,CHEM181,PHYSICS160,PHYSICS152,PHYSICS134,PHYSICS361,OSPBER40M,ME351A,EE364B,ME181,CS377W,ME318,CS190,LINGUIST250,LINGUIST230A,AA279A,AA280,CEE265D,CEE161A,CHEMENG25B,PUBLPOL303D,CS109L,CS334A,PUBLPOL102,MS&E262,PUBLPOL107,CEE276,PHYSICS44,CHEMENG162,ECON5,MS&E261,MS&E112,MATH162,MS&E212,OSPSANTG130X,CS275,PSYCH171,IPS204B,ME250,PUBLPOL205,BIO107,SOC168,PSYCH193,PHYSICS26,COMM273D,CME212,AA242A,MATSCI193,PHYSICS330,PHYSICS231,PHYSICS230,PHYSICS211,PHYSICS172,PHYSICS331,MATH236,PHYSICS332,PHYSICS161,PHYSICS373,PHYSICS220,MATH154,MATH216A,MATH210B,PHIL176,MATH173,STATS219,PHYSICS372,PHYSICS212,EE377,MATH137,MATH215B,PHYSICS351,PSYCH206,PHYSICS368,MATH205B,MATH210C,MATH220,APPPHYS273,AA279B,PHYSICS366,MATH244,PHYSICS252,PHYSICS210,PHYSICS234,CS229T,CHEM190,CHEM223,CHEM132,CME206,CHEM174,CHEM176,CHEM153,EE279,GS105,GS185,LINGUIST180,LINGUIST289,OSPPARIS40M,EE316,CHEM221,CHEM137,BIOMEDIN371,BIOMEDIN225,COMM113,BIO256,CS41,BIO173,CEE274A,CME305,CS225A,CS244,CS344,CS262,BIOMEDIN215,CEE262D,ME105,STATS244,BIOMEDIN217,BIOMEDIN260,CHEMENG240,PHIL107B,ME116M,PUBLPOL268,ME351B,EE47,OSPPARIS40P,ENGR240,ME325,AA210A,AA200,AA241X,AA228,CME200,ENGR155A,ME260,ME204A,ME204B,AA256,MATH226,ME300A,ME300C,BIOHOPK167H,PHIL166,ME309,CHEM110,ME271,ME262,ENGR155C,MATSCI151,ME352C,ENERGY295,AA241A,AA241B,CEE262A,CEE262F,ME202,CHEM183,GENE224,AA240A,AA240B,MS&E311,STATS376A,STATS271,CS371,BIOE210,STATS290,MS&E233,CHEM33C,BIOE103B,HUMBIO163,STATS305,MATSCI163,BIOE201C,CHEM185,PHIL282,HUMBIO142,CHEM184,PHYSICS22,HUMBIO136,BIOE244,PSYCH252,PHIL194J,STATS231,CHEMENG355,CHEMENG174,HUMBIO151R,ENERGY271,BIO258,GS104,GS110,GS253,COMM206,COMM208,MI185,BIOPHYS371,MATSCI190,PSYCH195,CHEM31AC,ESS158,EE122B,CME364A,EE323,EE251,MS&E319,CEE274B,BIOMEDIN212,BIOMEDIN214,EARTHSYS258,BIO44Y,CME371,BIOE355,IMMUNOL207,STATS310C,EE388,STATS300A,STATS310B,STATS311,BIOE211,MATH230B,MATH230C,CS239,CEE169,CS167,ENERGY293B,MATSCI199,MATSCI198,CHEM225,MUSIC320B,MUSIC422,MUSIC424,CS327A,EE304,EE214A,MATSCI320,STATS167,LINGUIST131,BIOMEDIN210,BIOE454,BIOE212,RAD260,GS90,PSYCH253,CEE271B,BIOMEDIN156,PSYCH187,PHIL286,LINGUIST230B,PUBLPOL184,ECON158,LINGUIST288,MATH118,COMM177A,LINGUIST284,EE284,EE376B,EE252,CS251P,MATSCI195,CS367,BIOHOPK263H,GS102,MATSCI196,CME309,CS277,MATH132,CS267,CS272,COMM277A,MS&E355,EE336,EE346,CS232,PHYSICS64,EE378B,EE136,PSYCH149,PHYSICS91SI,PHYSICS367,PHIL251,EE311,PHYSICS260,GEOPHYS265,STATS374,EE369A,EE369B,ENGR155B,CS348A,ENERGY223,ENERGY291,ESS251,CME211,CEE260A,CS193W,GS103,ESS220,GS180,CHEM271,CHEMENG432,EE234,CHEMENG345,AA272C,CME204,GEOPHYS162,GS255,EE372,MS&E334,ESS246A,PSYCH178,BIO163,HRP256,STATS270,CME181,EE355,MUSIC420A,AA212,STATS371,CME304,MS&E241,CEE209,BIO189,MS&E251,STATS155,STATS263,ME335A,MATSCI251,PSYCH104,CME302,CME306,CHEMENG242,EE255,EE328,MATSCI203,PHYSICS62,ECON107,STATS267,GS151,CEE266A,CEE262C,CEE363B,SOMGEN207,CHEMENG281,CHEMENG454,GS111,ECON153,LINGUIST222B,PSYCH266,BIOE313,CS364A,EE233,CEE274D,PHYSICS364,CEE270,MATSCI358,EE236B,EE314A,ESS258,CHEMENG274,ME300B,GEOPHYS146A,CHEM297,CHEM253,GENE217,MATH138,GEOPHYS222,GEOPHYS183,GS252,GEOPHYS251,GEOPHYS223,COMM122,MUSIC421A,LINGUIST205A,GEOPHYS281,COMM274D,PHIL350A,MATH248,PHIL180A
CEE176B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS276,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,0.19992634160661432,0.0,0.0,0.8000736583933857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EARTHSYS111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08157165791499185,0.0,0.0,0.0,0.0,0.0,0.15653547789126318,0.0,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.761892864193745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECON102C,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.24193699406840063,,0.0,,,0.0,,,,0.17600381377185195,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.2713940759661264,0.0,0.26224639698146734,0.0,,,,,,,,,0.0,0.048418719212153676,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS&E252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6675012663269384,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.24744756977341645,0.0,0.08505116389964512,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPS207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
