,course_name,train_score,test_score,dev_score,train_groundtruth,test_groundtruth,dev_groundtruth,train_size,test_size,dev_size,test_precision,test_recall,test_f1_score,dev_precision,dev_recall,dev_f1_score,dev_fpr,dev_tpr,dev_threshold,dev_auc
189,CEE70,0.7055214723926381,0.6190476190476191,0.75,0.7055214723926381,0.6190476190476191,0.75,163,21,20,0.6190476190476191,1.0,0.7647058823529412,0.75,1.0,0.8571428571428571,[0. 0. 1.],[0.         0.46666667 1.        ],[1.77777778 0.77777778 0.57797916],0.7333333333333334
190,MS&E111,0.6342281879194631,0.6052631578947368,0.6756756756756757,0.6342281879194631,0.6052631578947368,0.6756756756756757,298,38,37,0.6052631578947368,1.0,0.7540983606557378,0.6756756756756757,1.0,0.8064516129032258,[0.         0.16666667 1.        ],[0.   0.64 1.  ],[1.75491517 0.75491517 0.52040129],0.7366666666666668
191,CS107,0.765625,0.7109375,0.76171875,0.55908203125,0.57421875,0.5859375,2048,256,256,0.7874015748031497,0.6802721088435374,0.7299270072992701,0.8027210884353742,0.7866666666666666,0.7946127946127945,"[0.         0.         0.21698113 0.25471698 0.27358491 0.27358491
 0.59433962 0.95283019 1.        ]","[0.         0.12666667 0.72       0.76666667 0.78666667 0.79333333
 0.93333333 1.         1.        ]","[1.9046799  0.9046799  0.78703907 0.69632524 0.57781203 0.5
 0.34765265 0.24848981 0.17374589]",0.805188679245283
192,ENGR40,0.7441860465116279,0.7272727272727273,0.9090909090909091,0.7441860465116279,0.7272727272727273,0.9090909090909091,86,11,11,0.7272727272727273,1.0,0.8421052631578948,0.9090909090909091,1.0,0.9523809523809523,[0. 1.],[0. 1.],[1.62790697 0.62790697],0.5
193,BIO41,0.7319884726224783,0.7727272727272727,0.6976744186046512,0.5706051873198847,0.6590909090909091,0.4883720930232558,347,44,43,1.0,0.6551724137931034,0.7916666666666666,0.7,0.6666666666666666,0.6829268292682926,[0.         0.         0.27272727 0.27272727 1.        ],[0.         0.28571429 0.66666667 0.76190476 1.        ],[1.78898481 0.78898481 0.73838564 0.48216994 0.41275867],0.7705627705627704
194,COMM108,0.8115183246073299,0.9583333333333334,0.9166666666666666,0.8115183246073299,0.9583333333333334,0.9166666666666666,191,24,24,0.9583333333333334,1.0,0.9787234042553191,0.9166666666666666,1.0,0.9565217391304348,[0.  0.5 1. ],[0.         0.36363636 1.        ],[1.77084878 0.77084878 0.75523957],0.4318181818181819
195,PSYCH147,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8888888888888888,144,18,18,0.8333333333333334,1.0,0.9090909090909091,0.8888888888888888,1.0,0.9411764705882353,[0. 1.],[0. 1.],[1.87499963 0.87499963],0.5
196,EE364A,0.847457627118644,0.875,0.8571428571428571,0.847457627118644,0.875,0.8571428571428571,59,8,7,0.875,1.0,0.9333333333333333,0.8571428571428571,1.0,0.923076923076923,[0. 1. 1.],[0.  0.5 1. ],[1.69047619 0.69047619 0.64706488],0.25
197,PSYCH80,0.7486033519553073,0.6666666666666666,0.8,0.7486033519553073,0.6666666666666666,0.8,358,45,45,0.6666666666666666,1.0,0.8,0.8,1.0,0.888888888888889,[0.         0.22222222 0.22222222 0.33333333 1.        ],[0.         0.38888889 0.5        0.77777778 1.        ],[1.92546387 0.92546387 0.85783746 0.69305581 0.5232026 ],0.7067901234567902
198,MCS100,0.9583333333333334,0.8333333333333334,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.8333333333333334,48,6,6,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,[0. 1.],[0. 1.],[1.74999976 0.74999976],0.5
199,MATH51,0.7319130048823791,0.7304964539007093,0.74822695035461,0.5934309809143364,0.6099290780141844,0.6453900709219859,2253,282,282,0.7376237623762376,0.8662790697674418,0.7967914438502675,0.7788944723618091,0.8516483516483516,0.8136482939632547,[0.   0.22 0.44 0.44 0.89 1.  ],[0.         0.41758242 0.85164835 0.85714286 1.         1.        ],[1.734375   0.734375   0.6944801  0.5        0.29032258 0.25490196],0.7134065934065934
200,PHYSICS41,0.6855218855218855,0.6774193548387096,0.6989247311827957,0.6626262626262627,0.6612903225806451,0.6397849462365591,1485,186,186,0.9090909090909091,0.5691056910569106,0.7000000000000001,0.9315068493150684,0.5714285714285714,0.7083333333333334,[0.         0.07462687 0.89552239 1.        ],[0.         0.57142857 0.96638655 1.        ],[1.87481113 0.87481113 0.5        0.30612252],0.7552364229273798
201,CS131,0.75,0.8,0.8285714285714286,0.75,0.8,0.8285714285714286,276,35,35,0.8,1.0,0.888888888888889,0.8285714285714286,1.0,0.90625,[0. 0. 1.],[0.         0.62068966 1.        ],[1.83999356 0.83999356 0.60927686],0.8103448275862069
202,PHYSICS121,0.8288288288288288,0.7142857142857143,0.7142857142857143,0.6486486486486487,0.5,0.42857142857142855,111,14,14,0.6363636363636364,1.0,0.7777777777777778,0.625,0.8333333333333334,0.7142857142857143,[0.    0.375 1.   ],[0.         0.83333333 1.        ],[1.75384585 0.75384585 0.5       ],0.7291666666666667
203,ME131B,0.7017543859649122,0.6896551724137931,0.7931034482758621,0.6096491228070176,0.6551724137931034,0.5862068965517241,228,29,29,0.8125,0.6842105263157895,0.742857142857143,0.7894736842105263,0.8823529411764706,0.8333333333333333,[0.         0.08333333 0.08333333 0.33333333 1.        ],[0.         0.41176471 0.47058824 0.88235294 1.        ],[1.76497319 0.76497319 0.68657239 0.59772575 0.5       ],0.8137254901960785
204,BIOE123,0.9661016949152542,1.0,0.9333333333333333,0.9661016949152542,1.0,0.9333333333333333,118,15,15,1.0,1.0,1.0,0.9333333333333333,1.0,0.9655172413793104,[0. 1.],[0. 1.],[1.88135549 0.88135549],0.5
205,ECON137,0.7784810126582279,0.75,0.65,0.5569620253164557,0.65,0.45,158,20,20,0.9,0.6923076923076923,0.7826086956521738,0.6,0.6666666666666666,0.631578947368421,[0.         0.27272727 0.36363636 0.81818182 1.        ],[0.         0.66666667 0.66666667 0.88888889 1.        ],[1.67950214 0.67950214 0.64489832 0.42360594 0.38632554],0.6767676767676767
206,EE142,0.2682926829268293,0.3333333333333333,0.6,0.7317073170731707,0.6666666666666666,0.4,41,6,5,0.0,0.0,0.0,0.0,0.0,0.0,[0. 1.],[0. 1.],[1.5 0.5],0.5
