,ECON51,ECON102A,ECON1,ECON102B,CS106A,ECON50,ECON136,CS106B,MATH51,ECON137,CS103,ECON52,CS107,CS109,ECON126,ECON135,CS161,PHYSICS43,MS&E120,CS106X,PHYSICS41,CS110,ENGR40M,CS108,MS&E111,CS124,ECON155,ECON165,ECON110,PSYCH50,CS145,STATS60,CS221,CME100,CS147,STATS116,ECON144,ECON154,CHEM31B,SYMSYS100,MS&E145,MS&E125,CME103,PSYCH45,PHIL80,ENGR14,CS144,ENGR30,ECON118,CS142,CME102,CS181,CS148,ECON157,ECON149,PSYCH90,ECON121,HUMBIO3B,PHIL102,PHIL181,CHEM35,PHYSICS23,BIO42,BIO43,CHEM135,PHYSICS25,CHEM130,PHYSICS41A,PUBLPOL102,ECON124,CS193P,CS155,EE108,EE142,EE180,CS223A,EE101A,EE102A,PUBLPOL105,PHIL1,PUBLPOL104,PHIL170,ECON150,ENERGY102,ECON128,PUBLPOL168,MS&E121,MS&E246,MS&E245A,MS&E226,CS140,CS143,CS190,ECON146,CS210A,CS210B,CS448B,PHYSICS45,ENGR40,PSYCH80,STATS191,MATH104,LINGUIST1,LINGUIST130A,ECON143,CME192,PHYSICS42,PHYSICS46,CS42,CS193A,CS248,ECON141,CME195,MATH115,ECON102C,ECON113,CS102,STATS202,ECON127,STATS195,PUBLPOL268,ECON5,PHYSICS22,STATS200,LINGUIST105,CS227B,PHIL186,MS&E252,MATH106,EARTHSYS101,MATH113,MATH171,AA100,BIOE41,CHEM137,MATSCI152,BIO44X,BIO104,BIO44Y,CHEM131,CS109L,CS275,CS246,CS224N,CS131,CS228,CS194,CHEM171,MATH120,ECON158,PSYCH195,HUMBIO2A,HUMBIO3A,HUMBIO4A,MATH108,CS168,CS251,CS251P,CS240H,CS166,CS9,CME250,CS225A,EE109,CS265,CS238,CME213,ENGR25B,CS103A,ME101,IPS207,PSYCH60,ENERGY101,ECON159,ECON226,STATS141,CHEM181,PHYSICS26,BIO188,MS&E211,STATS207,CS106L,CEE276,CEE70,PHIL150,ENERGY104,STATS206,HUMBIO129S,STATS203,PHYSICS44,CHEMENG181,MATH51H,ENGR50,MCS100,MS&E221,MS&E260,MS&E352,MS&E453,MS&E212,CS247,CS276,GS4,ENGR10,STATS50,MATH180,CS240,CS242,MS&E241,MATH51M,PHYSICS62,CS246H,EE263,EE364A,PHIL176,CS224U,GEOPHYS120,PUBLPOL205,PHIL151,ECON179,CS107E,STATS217,STATS290,STATS240,CME108,COMM122,ME105,CS211,BIOMEDIN210,MATH42,ECON178,ECON140,MATH52,ECON183,MATH41,ECON166,MATH53,PSYCH1,CHEM31X,PHYSICS21,CHEM31A,MATH21,ECON116,PSYCH30,COMM106,ECON125,BIO41,MATH20,CS229,CHEM33,COMM108,MS&E146,BIO158,ECON112,ECON145,ECON111,MATH19,ECON101,ME80,CME100A,ENGR15,OSPKYOTO40M,CME102A,BIOE44,PSYCH10,CME106,EE103,ME318,ME216A,LINGUIST130B,EARTHSYS111,EE46,BIOE123,BIOE103,BIOE141A,BIOE141B,PHYSICS61,PHYSICS63,PHYSICS65,PHYSICS161,MATH220,PHYSICS110,PHYSICS130,CS348B,ME70,PSYCH101,PHIL50,PSYCH60A,PSYCH146,ME210,PSYCH141,PHYSICS70,ENGR62,PSYCH60B,ME115A,PHYSICS64,PHYSICS67,ME216B,EARTHSYS146B,ME216C,ME112,ME131A,ME131B,OSPPARIS40P,PSYCH147,EARTHSYS112,CHEMENG281,CS194H,STATS110,CEE176B,EARTHSYS146A,ME204A,ME181,ME325,STATS267,COMM208,CHEMENG20,ENGR154,BIO144,EARTHSYS191,SOC168,CHEM31AC,PSYCH175,CME104,BIOE42,BIOE101,ME309,CS157,CS90SI,CS41,ME204B,CHEM33C,HUMBIO142,MS&E220,CS205A,MATSCI151,OSPBER40M,CEE265D,HUMBIO124C,ME116M,AA256,ENGR105,ME113,ME227,CME364A,ME161,PHYSICS113,EE222,ME300A,ME140,PHIL180,EE178,PHYSICS43N,CS377U,CS377M,EE118,PHIL187,CS231N,MATH205B,ENGR240,AA240B,AA279A,PSYCH121,GEOPHYS110,CEE177,CEE101B,PSYCH164,EE65,MATH114,MATH107,MATH143,HUMBIO128,MS&E112,MATH116,ME115B,ME203,PSYCH95,EE102B,EE101B,EE114,EE261,EE216,EE169,EE116,CME302,CS277,CS224D,CEE172,CME200,CME211,CME204,CME206,EE368,EE122B,EE323,EE278,EE223,PHYSICS105,MATH131P,PHYSICS112,PHYSICS120,PHYSICS107,PHYSICS131,PHYSICS170,EE136,ENGR205,CHEMENG25B,EE122A,EE153,EE264,EE242,EE124,EE133,EE303,CS267,CS261,CS272,CS229T,EE212,EE316,EE284,EE271,MATSCI163,EE179,EE214B,EE214A,EE255,EE252,EE273,CME305,EE293B,STATS315A,EE369A,EE373A,CS279,EE372,BIO256,EE253,EE262,AA272C,EE376A,EE279,EE233,MUSIC320A,MUSIC320B,EE282,CS316,CS244,CS334A,EE356A,PSYCH120,EE314A,CME104A,ENERGY271,EE384A,EE237,BIO153,BIOE103B,PSYCH206,EE359,EE355,PHYSICS45N,CS274,BIOE210,CS154,BIOE201C,CS249A,EE364B,AA212,CS241,EE304,EE369B,ME202,ENERGY293B,ENGR209A,PHYSICS91SI,EE213,EE392T,MS&E245B,CME306,PHYSICS212,PHYSICS230,EE155,EE42,EE134,ENGR20,EE107,MATH52H,PHYSICS160,MATH121,MATH151,BIOE244,PHYSICS121,PHYSICS262,PHYSICS134,PHYSICS330,PHYSICS171,PHYSICS108,PHYSICS152,MATH109,PHYSICS231,PHYSICS361,PHYSICS331,MATH238,STATS250,MATH53H,ME335A,MATH146,MATH172,MATH159,PHYSICS234,MATH230A,MATH147,MATH205A,MATH154,MATH210A,MATH216A,MATH210C,MATH210B,MATH136,STATS215,STATS231,AA210A,ME351A,PHYSICS366,PHYSICS367,CEE262A,MATH175,PHYSICS332,MATH122,MATH215A,MATH145,MATH162,EE376B,PHYSICS211,CS371,CS233,PHYSICS210,MATSCI164,MATSCI198,EE311,EE377,CS344,PHIL152,MATH118,MATH236,COMM113,EE336,EE346,AA228,MATH148,STATS350,PHIL154,MATH230B,ME346A,CHEMENG300,BIOE454,AA242A,MATH215B,PHYSICS172,CS245,AA279B,AA214B,BIO115,STATS221,LINGUIST205A,MUSIC420A,CS243,CS358,PHYSICS362,MATH226,MATH137,CHEM190,CHEM223,CHEM132,CHEM134,PHYSICS372,MATH173,MS&E245G,PHIL184,BIO156,CHEMENG100,CHEM173,CHEMENG110,CHEMENG120A,CHEMENG183,CHEM175,CHEMENG120B,CHEMENG185A,HISTORY103D,MS&E243,PSYCH193,LINGUIST120,MS&E235,MS&E262,CME196,PHIL107B,MS&E201,ME271,MS&E233,PSYCH131,CS92SI,BIOMEDIN260,MS&E251,MS&E332,MS&E454,MS&E311,CME263,CME257,ME261,PHIL173B,CHEMENG150,CHEMENG185B,CHEMENG142,CHEMENG170,MS&E268,HUMBIO3Y,BIO107,COMM206,PSYCH253,CS367,CS262,CS167,CS376,MS&E261,MS&E130,GENE224,EARTHSYS151,CEE262D,CHEM151,CHEM174,BIOMEDIN224,ENERGY291,CEE166A,ENERGY191,CEE166B,LINGUIST230A,MATSCI190,MATSCI193,PHIL286,ENERGY171,ENGR155C,OSPPARIS40M,CEE171,CEE101A,CEE101C,CHEMENG240,OSPSANTG130X,EE251,EE308,BIOE301C,EE236A,EE236B,CHEM153,MUSIC422,MUSIC424,CEE180,CEE181,CEE182,CEE183,CHEMENG162,CHEMENG140,CHEMENG160,CS224S,GS90,EARTHSYS158,HUMBIO163,CHEM185,CHEMENG174,STATS376A,PSYCH252,CHEM110,CEE203,HUMBIO151R,HUMBIO136,GS105,CS377W,CS294S,CS448Z,PSYCH134,CS232,CS348A,GS185,CS244B,LINGUIST180,CME330,CS295,MS&E351,BIO101,BIOHOPK167H,PUBLPOL184,STATS219,STATS310A,ME262,CHEMENG355,PUBLPOL301B,BIOE313,ESS112,MS&E334,MATSCI196,PHIL359,PHYSICS220,CME309,CS239,STATS167,PHIL194J,EE376C,PHIL251,EE378B,LINGUIST288,LINGUIST210A,LINGUIST222A,STATS300A,STATS310B,STATS310C,STATS374,EE388,STATS311,CHEM221,CHEM176,LINGUIST230B,AA229,CEE274A,EE47,AA200,ENGR155A,ENGR155B,AA280,BIO189,AA240A,ME260,CME303,ME300B,ME351B,ME300C,BIOE280,PSYCH178,ME352C,AA241A,CS327A,EARTHSYS258,ME250,AA241X,CEE160,MATH244,ENERGY160,CHEM183,EE266,MATH230C,MATH234,STATS316,STATS305,CME212,BIOMEDIN215,MATSCI321,STATS244,COMM213,COMM277A,COMM273D,COMM274D,STATS271,CS193W,SOC268,MS&E295,PHIL162,STATS263,PHIL166,PHYSICS351,PHYSICS373,EE320,APPPHYS273,CHEMENG310,BIOPHYS311,BIOMEDIN217,MS&E319,STATS370,MS&E355,CS263,CHEM184,MS&E322,STATS155,STATS371,PHIL175,LINGUIST131,BIOMEDIN225,CS374,CEE161A,BIOMEDIN214,AA241B,MI185,MS&E321,CME371,CEE280,CEE283,CEE285B,EE378A,HUMBIO157,EE329,CME364B,BIO173,CHEM271,BIOPHYS371,ENERGY222,MS&E310,LINGUIST289,MATSCI209,PHYSICS252,PHYSICS368,APPPHYS272,LINGUIST286,CEE209,CS247L,PHIL252,MUSIC421A,CEE270,COMM177A,CEE164,CEE169,BIOE211,MATSCI208,CEE178,CEE172A,CEE266A,MATSCI199,MATSCI173,MATSCI203,MATSCI205,MATSCI195,EE243,MATSCI320,MATSCI206,EE247,CEE293,EARTHSYS164,CHEM225,MS&E294,ENERGY295,ENERGY293C,ENERGY221,BIOHOPK263H,PUBLPOL303D,PUBLPOL107,PUBLPOL204,IPS204B,CEE278A,GS102,GS110,EE236C,EE234,CHEM275,GEOPHYS265,LINGUIST280,BIOE311,PHYSICS260,MATH132,APPPHYS220,EE412,LINGUIST284,ENERGY212,HRP256,SOMGEN207,HUMBIO112,BIO258,BIOMEDIN156,PHYSICS364,PSYCH187,PSYCH171,BIOMEDIN212,EARTHSYS246B,ECON103,PHIL182,EARTHSYS246A,BIOMEDIN371,CEE274B,ESS251,ESS246A,ESS151,EARTHSYS251,MATSCI210,BIO239,BIO163,ESS158,EARTHSYS291,CEE262E,GS190,GS171,ESS246B,BIOHOPK163H,PHIL284,ESS146A,BIO234,MATSCI251,CHEMENG456,EE469B,CEE205B,AA271A,STATS270,CEE273,CHEMENG242,BIOE212,CHEMENG454,BIOE300A,RAD260,IMMUNOL207,GENE217,CEE200C,CHEMENG345,ESS258,CHEMENG274,ECON107,EE254,EE392AA,EDUC257,MS&E317,PHIL281,CHEMENG432,CHEM287A,CHEMENG262,CEE271A,CME181,PHIL287,EE379,CEE278C,ENERGY223,GEOPHYS183,GEOPHYS220,CEE262F,GS111,GEOPHYS146A,EE376D,MATSCI322,BIOE355,EE315,EE356B,MI285,CHEM297,GEOPHYS162,CS346,CME207,CEE288,CEE297M,CEE289,LINGUIST250,PHIL379,LINGUIST222B,CME304,PHIL282,CME338,GS104,ESS220,ESS221,GS151,CEE263B,CEE271B,CEE262C,GS103,GS180,ENGR207B,EE292L,EE349,MATH239,CS364A,CS173,CHEM187A,AA270,GEOPHYS222,MATSCI358,PSYCH266,CEE274D,CEE195,CEE285A,PUBLPOL202,CHEM253,CHEM187,EE382C,GS270,CEE270B,ECON153,PHIL160A,PSYCH149,PSYCH104,CEE263A,AA214A,CS448J,PHIL150X,EE328,GS253,BIOMEDIN256,CEE260A,PSYCH279,GS252,GEOPHYS251,GEOPHYS223,GEOPHYS224,GEOPHYS281,MATH248,PHIL350A,GS255,IPS203,CEE363B,STATS306A,LINGUIST255E,ME280,MATH138,PHIL180A,STATS363,STATS344,STATS360
ECON141,0.04663298636716891,0.03834971351845306,0.03431379153580764,0.033916483977237136,0.02699915669312404,0.024643840373710254,0.020037331863227023,0.01816556319664449,0.016591906549760938,0.012782511471189027,0.010784872387122592,0.010657939074578588,0.008803790232647442,0.008562134317500372,0.006775172003977454,0.006522639064511698,0.006498096828696152,0.0055349570079953735,0.005442336431540577,0.00455349369179673,0.004471068237756417,0.0043791711052272525,0.0043791711052272525,0.004368113255657942,0.004338400804625915,0.004233037950392725,0.004191056973996736,0.003460559105848057,0.003410420526443741,0.0033967963064952737,0.0033032875452315745,0.0032679146833896073,0.0032562681535278615,0.0032459440857979453,0.003241133862817805,0.003233459513638557,0.0023931259414053233,0.002389234299715893,0.0023823568266436853,0.0023399798788462395,0.0023209003967310173,0.002263355931659271,0.002263355931659271,0.0022487753972130495,0.002219134725306571,0.0021991127940694387,0.0021938904659660192,0.0021904608952605115,0.0021864303074260933,0.0021841347522985597,0.0021776102882932894,0.0021498273749862985,0.0021154566058795197,0.002097470562530918,0.0020362538689853928,0.001276253812297672,0.0012423423330764458,0.0012423423330764458,0.0012096060811032279,0.0012096060811032279,0.0011940290698102284,0.0011940290698102284,0.0011940290698102284,0.0011940290698102284,0.0011940290698102284,0.0011940290698102284,0.0011940290698102284,0.0011530438544029727,0.0011400144935672393,0.0011331514079488416,0.0011269793928401365,0.0011204549288348661,0.0011204549288348661,0.0011204549288348661,0.0011204549288348661,0.0011204549288348661,0.0011204549288348661,0.0011204549288348661,0.0011179962710371608,0.0011179962710371608,0.0011179962710371608,0.0011179962710371608,0.0011052682916999708,0.00110150022801905,0.00110150022801905,0.00110150022801905,0.0011008007411217942,0.0011008007411217942,0.0011008007411217942,0.0011008007411217942,0.0010734355371311531,0.0010734355371311531,0.0010734355371311531,0.0010684340363889327,0.0010583012464210966,0.0010583012464210966,0.0010583012464210966,0.001057155359458423,0.001057155359458423,0.001031477848618072,0.001014752491869761,0.001014752491869761,0.0010095286442033432,0.0010095286442033432,0.00029218288054744284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005343396758898575,-0.0018965920409882643,-0.0030952685350431153,-0.0032810947228429847,-0.00329981959389236,-0.003531980395456976,-0.004157849612536376,-0.004406964196767826,-0.005270842674412839,-0.00538838586256754,-0.006244195167369214,-0.006300038786103652,-0.006426457254053869,-0.0064894193210824225,-0.006729972815139312,-0.007389563754384448,-0.007469413814936562,-0.0075204489796668866,-0.0075368047620678605,-0.007594023120642249,-0.007646144251972459,-0.008610098574542632,-0.008647530495628867,-0.008714478049477115,-0.011409609286674671,-0.011471244819294164,-0.012495378527893218,-0.01487062574179421,-0.036226599155620307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME115A,0.0,0.0007413538751078251,0.007429899125621869,0.0,0.003635773887902939,0.0009786240902630845,,0.010006677199784104,0.0043111268492190885,0.0,0.001891404765388069,0.0,0.0016599447971306868,0.001193915471436811,0.0,,0.0007200393457506974,0.007926420450386043,0.0004969681615044743,0.0004942914050882947,0.007442544940279419,0.0,0.0069071264425960305,0.00048664161420045813,0.00024362426382197453,0.0,,,,0.0026838229658618195,0.0,0.009700573787898873,0.0004905691878255842,0.012873714112991961,0.0007343226938091117,0.0,,0.0,0.0028902120107392815,0.0019434232479434842,0.0,0.0,0.00024906558060834306,0.001684187975124925,0.0009743744704917648,0.013248181680721843,,0.0019060626249278161,,0.0007184269759327772,0.004516967671357872,0.0,0.00048631243899004443,,,0.0,,0.0007344926874762869,0.0,,0.0002449957346492709,0.0,0.0,0.0,0.00024872223641769385,,0.0004962592640835739,-0.0016984361941804426,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0009817812906393441,,,,0.0,,,0.0,,0.0,0.0,,,,,0.00023814568326948628,0.00023814568326948628,0.0,0.006359336263747589,0.00023768721451835237,0.003126902807902875,0.0,0.0,0.0004801877506983758,0.0,0.0,0.0,0.0,0.0,0.0,0.00024421833302642695,0.0,0.0,0.0,0.0,,,0.00023928813997947185,0.0,,0.0,,0.0,0.0,0.0,0.0002470931008373033,0.0,0.0,0.0,0.0,0.0,0.00024816675572055815,0.0,0.00023175640614319135,0.00024872223641769385,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.00024839149802023626,,0.0,0.0012185823801113826,0.0007344926874762869,0.0007344926874762869,0.0004965582537407944,,,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.006585210629486834,,0.0016666212843083955,0.0,,,0.0002424827891308338,0.0,,,0.0,,0.0,,0.0004733484531814767,0.0,0.0,,0.00025179520357005857,,0.0,,0.0,0.0004812295044537968,0.00024406234223994517,0.0,0.0,,,,0.00023814568326948628,,0.0002435593278995615,0.00023246422141756163,0.0,0.0,,,,0.0004778223901058889,0.0,,,0.0,,0.0,,,0.0,0.0,0.00048469916275632697,0.0,,,0.0,,0.0014575037902240533,,,0.0033823884729922266,0.0,0.0,0.00024816675572055815,0.0,0.0026528440766244985,,0.0007281613686440064,0.016920952227290283,0.00024222540557231756,0.00024631549865504075,0.005310440073216831,-0.004160559885831345,0.0,0.0004935567492450423,0.00025211076169044254,,0.0,0.0077869702511706015,0.0,0.0007412549987328448,0.0012456135153896832,0.0,,,,0.0,0.006127775362453767,,0.004735697994581727,0.002658107525463307,0.0019228439525082507,0.0009727236536483381,0.0009693804690433537,0.0004972068231196373,0.00048595582934525457,0.00048222440087866865,0.0004756798542663229,0.00025516446845275293,0.00025211076169044254,0.00025129791816029296,0.0002501325968892511,0.000249812479517996,0.00024872223641769385,0.00024872223641769385,0.00024872223641769385,0.00024872223641769385,0.00024839149802023626,0.00024839149802023626,0.00024839149802023626,0.00024839149802023626,0.00024839149802023626,0.00024839149802023626,0.00024839149802023626,0.00024816675572055815,0.00024310959371746832,0.00024225883108474936,0.0002419471878296815,0.0002409737868710156,0.00024040179554916992,0.00023998701589402545,0.00023853246249156323,0.00023805324844912331,0.00023513678278556471,0.00023229647509317677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070281829042475675,-0.008209026115222567,-0.008531435378302227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE124,-0.006571409917556421,-0.003890598997898434,-0.007530495003381368,-0.00705531472871176,0.0021968534562111595,-0.010489681894869252,,0.03944808347812133,0.014816586301282655,,0.028375880760900883,0.0,0.037430533571297414,0.025144356788238252,,-0.00705531472871176,0.009132621203659798,-0.004287309480052633,0.0028041573109190785,0.008954294490996547,0.000346504578313087,0.0047165589079054245,0.04291701228002109,-0.006998520125918587,0.00539661203779394,0.0,0.0,,,0.00590547606843618,0.0,0.0028955113795172526,0.005959617961805836,0.005376951537578784,0.0,0.0,,,-0.0004820868432770717,0.0,,,0.0029073011108805636,0.0028955113795172526,0.0,-0.0009210913020567791,0.0,-0.0009990390563412762,,0.005476473596359999,0.001301199391866772,0.0,0.0,,,,,,0.0,,0.008738155580827854,,0.008738155580827854,0.0,0.003017710657774143,,0.0025168668513664023,-0.006452814128015379,,,0.0,0.0,0.029876270345494976,0.023358185305722826,0.005311433231143343,0.0026016936060025905,0.06007701964882843,0.05075238567684218,,0.00327405886798253,,,,0.0031647157308133268,,,,0.0,0.0,0.0025168668513664023,0.0,0.003357924355803244,,,0.0,,,-0.0035080001801154085,-0.016193326901388114,0.0,0.0,0.0,-0.006507373005441967,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002702815074930504,,,,0.0,,,,,,0.0,,0.003357924355803244,,0.0,,,0.0,0.0,0.0,,,0.002968982208372764,,,,0.0,0.0,0.0,0.0,0.003357924355803244,0.003011798495572395,0.003357924355803244,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0026016936060025905,0.0031730032418539633,,0.0029073011108805636,0.0,0.0,0.0,-0.0033659586449005506,,0.0029073011108805636,0.0,,,,0.003017710657774143,,,,0.0,0.0,,0.002709739625140753,0.0,,,0.0,0.0,0.0,,,0.006049838630737932,,,,,,,0.0,,,0.005926000652951537,,0.0,0.0,,,0.006007580223466097,0.0,0.0,0.007872439205511613,0.005959617961805836,,0.0,,,,,0.006177192535900356,0.0,,0.0,0.005988974082273241,,,0.0,,-0.0107703397923809,0.0,,0.0030939914746816823,,0.0031080693511326384,,0.036106438041942045,0.005488684577149971,0.012729197511589933,0.0,0.002460081845460742,-0.006961596532429571,,-0.0011618356297841525,,,0.008738155580827854,0.006241944875942846,0.0026016936060025905,0.010583040775900728,0.0,0.003011798495572395,,,,,0.006241944875942846,,0.0,-0.016322253236051455,-0.006452814128015379,,-0.00039789856341328086,0.0062153765672597035,0.0032003734047242696,0.008587604193798615,0.01697063391997815,0.0,,,,-0.003213485561753176,0.003203578071687308,0.003203578071687308,0.003203578071687308,0.0,0.011620023777168658,0.0027078040362610648,0.0027078040362610648,0.0,0.0034197621570485784,0.0,0.002844689265974867,,0.0,0.0,,0.0,,0.0031543272512206785,,-0.010481582007139152,0.005926881989996583,,,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.002968982208372764,,,,0.0,,0.010881452283388065,0.003203578071687308,0.003203578071687308,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,0.0026016936060025905,,0.0,,,,0.0028955113795172526,,,0.0026016936060025905,0.00023652065006166763,0.0,0.0,,0.002709739625140753,,0.003357924355803244,,,,0.0,-0.006471333272047808,0.0031647157308133268,,,0.0,-0.024557568763924578,0.002702815074930504,0.0,,,,,,0.00279871358852928,,0.039471650479381955,0.039153884041265914,0.011623879117553979,0.01126414284353777,0.0059390135282708575,0.00552141199522051,0.005418303296708901,0.0034197621570485784,0.003357924355803244,0.003357924355803244,0.0032003734047242696,0.0031647157308133268,0.0031647157308133268,0.0031647157308133268,0.0031647157308133268,0.0031647157308133268,0.0031543272512206785,0.0030943242622959908,0.003011798495572395,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002844689265974867,0.002666760795830342,0.0025168668513664023,0.0008806222715963772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003976087419611739,-0.003992407619176539,-0.004302540484871236,-0.00681932229908101,-0.010173868319672773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
