,CS106A,CEE101A,MATH41,CEE101C,MATH51,CME102,CME100,CEE70,ENGR14,PHYSICS45,PHYSICS41A,MS&E145,CEE181,STATS60,ENGR15,CEE182,CME100A,CHEM31A,MATH53,CS106B,ME80,CEE180,PHYSICS41,PHIL150,PHIL80,MATH52,CS107,CEE176B,CEE203,AA100,CME106,PSYCH30,MATH51M,CS103,CS109,CS148,CS221,ENGR30,ENGR40M,ENERGY101,PHYSICS46,CHEM31B,CEE183,CHEM31X,CS106L,PHYSICS44,CEE171,PHYSICS42,ME131B,MATH42,MS&E260,CHEM31AC,STATS110,CHEM33,CHEM33C,MS&E111,CS181,CME192,ME101,CS108,CS142,CEE293,ME70,EARTHSYS112,PSYCH146,CEE285A,PSYCH10,PSYCH90,PSYCH50,BIO41,CHEM35,ENERGY104,CEE265D,EE46,CEE288,CEE297M,CEE289,CEE280,CEE283,CEE285B,CME104,CS229,MATH51H,MATH108,AA241B,STATS191,STATS200,STATS116,STATS202,STATS206,CME250,BIO43,CS106X,CEE161A,ECON1,CEE160,CME102A,PHYSICS43,ENGR50,MATH19,MATH20,CEE101B,PSYCH1,MATH21,ECON51,ECON102B,ECON102A,ECON155,ECON136,ECON50,ECON183,ECON118,PSYCH60,ECON143,ECON178,PHIL170,PUBLPOL104,CS147,ECON145,PHYSICS21,PHYSICS23,PSYCH45,PHIL1,ECON141,ECON150,EARTHSYS111,PUBLPOL105,PSYCH195,OSPSANTG130X,ECON5,ECON126,ECON159,MS&E243,IPS207,ECON102C,CS227B,CS161,MATH104,MATH115,SYMSYS100,ECON124,HUMBIO2A,HUMBIO3A,HUMBIO4A,PUBLPOL107,ECON127,EARTHSYS101,ECON101,ECON125,PHYSICS22,CME195,PSYCH80,ECON116,CS102,LINGUIST1,ECON112,ECON149,PHYSICS25,PHYSICS26,BIO101,PSYCH95,ECON146,ECON135,PSYCH147,STATS195,ECON121,ENERGY102,ECON166,IPS204B,MATH113,PHIL184,PHIL102,PHYSICS70,PHIL173B,PHIL194J,PUBLPOL303D,MS&E245A,PUBLPOL168,CS124,CS157,CS145,CS110,MATH109,PHIL175,ECON154,ECON111,ME105,ECON52,PUBLPOL102,HUMBIO129S,ECON140,ECON137,CS154,CS143,CS231N,CS131,CS166,OSPKYOTO40M,CME103,MATH120,CS107E,CS224N,CS246,CS155,PHYSICS61,CS168,CS228,MATH171,PSYCH164,CS144,EE108,CS261,EE180,MATH121,MATH172,CS251,MATH114,ENGR40,EE101A,PHIL50,CS240H,PHYSICS63,PHYSICS65,CS245,CS243,CS265,MATH52H,MATH53H,CS294S,EE266,EE109,CS248,LINGUIST120,CS238,MATH116,CS448B,MS&E252,CS224U,EE376A,EARTHSYS151,CS242,CS205A,CS210A,CS194,CME108,CS210B,EE384A,ME318,ME203,CS42,CS251P,CS244,CS344,CS224D,CS367,CS334A,CS229T,EE103,EE364A,MATH136,PHYSICS45N,CS9,CS103A,CS348B,CS109L,CS193P,CS247,CS277,COMM108,CS246H,MATH107,CS267,CS224S,CS448Z,EE261,AA242A,PHYSICS130,MATH145,MATH148,MATH146,MATH122,MATH226,MATH154,PHYSICS110,MATH205A,MATH210A,MATH215A,MATH205B,MATH215B,PHYSICS62,PHIL162,PSYCH134,EE263,CS223A,CS211,CS244B,ME210,MATH159,CS274,CS249A,EE282,CS316,STATS290,CS190,MATH106,MATH137,MATH147,EE153,EE253,CS92SI,MATH230A,CS41,MS&E120,PHIL180,PHIL181,PHIL186,CS193W,BIOE101,BIOE123,BIOE141A,BIOE141B,BIOE103,CME213,CS241,ENGR10,CS377U,CS194H,CHEMENG100,CHEM130,CHEM131,ENGR20,CHEM171,CS358,MUSIC320A,LINGUIST130A,PHYSICS64,PHYSICS67,PHYSICS91SI,PHYSICS112,STATS240,MS&E226,MATH173,STATS219,CS140,ENGR62,CS276,PHIL151,PHIL152,CS240,PHIL150X,BIOE44,EE102A,CS193A,BIOE41,BIO42,EE102B,BIOE42,MATH143,MATH151,EE122A,EE155,EE101B,CHEMENG25B,STATS141,CS262,STATS217,EE278,MATH131P,GEOPHYS110,MATSCI152,EE136,CS348A,GS105,GS185,EE364B,MS&E125,OSPBER40M,CME364A,STATS203,STATS315A,STATS376A,STATS263,CS371,CME263,STATS221,CS279,MS&E146,EE65,STATS207,EE303,EE124,CME305,CS263,CS233,MATH238,CS239,CS327A,EE273,STATS215,STATS271,MS&E322,EE264,EE133,MS&E121,SOC168,ME112,EE368,MS&E351,EE271,OSPPARIS40M,PSYCH131,PSYCH175,CS275,PHYSICS120,LINGUIST230B,LINGUIST289,CHEM173,MS&E221,MS&E311,EE378A,AA228,BIOMEDIN214,AA229,MS&E454,ENGR105,ME115A,ME115B,PUBLPOL268,ME216A,ME216B,ME216C,CS225A,MCS100,EE222,MS&E220,EARTHSYS146A,CME104A,PHYSICS121,MS&E211,PHYSICS170,PSYCH60A,GEOPHYS120,CME200,CEE172,BIOE244,PHYSICS134,EE242,EE142,STATS50,ENGR25B,EE134,CEE274A,ME346A,STATS155,PHYSICS131,PHYSICS262,PHYSICS330,PHYSICS171,PHYSICS107,MATSCI164,ME260,ME300A,CEE262A,MS&E212,EE236A,EE236B,EE369A,EE369B,CME211,PHIL166,PHIL187,PHIL182,MATH180,CHEMENG120B,CHEMENG110,CHEM175,CHEMENG142,CHEMENG185A,CHEMENG181,CHEMENG174,CHEMENG185B,CHEMENG150,ME131A,ME161,AA279A,PHYSICS220,PHYSICS331,PHYSICS351,PHYSICS172,MATH236,PHYSICS108,PHYSICS372,PHYSICS212,PHYSICS373,EE320,COMM113,PHYSICS152,MS&E251,ECON179,ECON157,PHYSICS230,PHYSICS231,EE116,ME140,CHEMENG300,BIOE454,PHYSICS160,EE216,BIO156,STATS231,ECON144,STATS167,EE107,EE114,PHIL176,EE214B,HUMBIO3B,CME204,GEOPHYS224,GEOPHYS162,CME302,GS255,MS&E245G,MS&E245B,EARTHSYS158,AA280,EE329,MATSCI196,MATSCI199,PHYSICS43N,EARTHSYS258,ENERGY293B,ME181,ME113,EARTHSYS246A,CEE262C,EARTHSYS191,CEE266A,CEE363B,CME212,MS&E321,PHYSICS105,MATH162,EE223,EE178,CHEMENG20,CHEMENG120A,CS374,PSYCH60B,BIO104,ENGR154,ME202,HUMBIO128,BIO256,PHYSICS252,PHYSICS210,PHIL154,PHIL359,ENGR155A,STATS250,MS&E130,MATH220,MATH175,PHYSICS161,AA272C,APPPHYS273,MS&E241,BIOMEDIN210,PHIL287,HRP256,CME206,LINGUIST222A,MS&E246,CHEM153,CHEM176,CS232,CS90SI,BIOE210,STATS300A,ECON113,PSYCH141,PHIL107B,CME364B,CS167,BIO44X,BIOMEDIN217,STATS270,MS&E319,BIOMEDIN215,BIOPHYS371,PSYCH121,PHYSICS234,EE377,PHYSICS113,PHIL251,EE42,LINGUIST105,BIO158,CHEM151,EE169,CHEM134,CHEM174,CHEM132,LINGUIST130B,CHEM135,BIO188,EE47,PSYCH101,BIO153,COMM106,HUMBIO142,CHEM181,CHEM183,BIOMEDIN224,BIO44Y,CEE177,ESS251,BIO258,HUMBIO151R,BIO144,HUMBIO3Y,CHEMENG355,GENE224,PSYCH253,BIOE300A,EE373A,BIO107,MATSCI151,BIO115,PSYCH120,PSYCH206,BIO163,HUMBIO136,HUMBIO124C,CHEM190,RAD260,BIOE103B,HUMBIO157,CHEM223,GS4,CHEMENG160,CHEM137,MATSCI163,BIOE201C,BIOE211,EE122B,BIO173,BIO189,CEE273,ENGR240,BIOMEDIN260,MATSCI190,ENGR155C,ME351A,BIOE212,CHEM287A,CHEM185,CEE166A,CEE166B,MI185,CHEM184,CHEMENG240,BIOE301C,CHEMENG183,CEE276,BIOE311,IMMUNOL207,GS90,CHEMENG170,CEE271B,CEE274B,MS&E334,CHEMENG345,EE118,CHEM110,EARTHSYS146B,CHEMENG281,ME204A,ME325,COMM208,ME204B,ME116M,AA256,ME227,CS377M,AA240B,COMM206,MS&E112,EE378B,ECON165,PHYSICS211,ECON128,MATH210B,BIOMEDIN225,MATH216A,MATH244,PHYSICS332,STATS267,MS&E201,CHEMENG140,MATH230B,STATS244,CS346,MATH210C,STATS310B,STATS370,STATS311,ENERGY271,CHEM221,STATS310A,CME309,AA212,ME309,ME335A,EE376C,CME306,STATS350,LINGUIST288,LINGUIST210A,STATS310C,STATS374,EE388,COMM177A,LINGUIST180,LINGUIST230A,PHYSICS367,CS376,CS272,MATH118,MS&E235,CEE178,EE376B,EE212,CME371,EE279,EE359,EE355,ENGR205,ECON110,PHYSICS366,PSYCH252,ENERGY160,ENERGY291,ENERGY223,GEOPHYS220,MUSIC420A,EE214A,ENGR209A,EE179,PHYSICS361,MS&E355,EARTHSYS164,EARTHSYS291,MS&E262,EARTHSYS251,ESS246B,ESS151,MUSIC320B,MUSIC424,ENERGY212,HUMBIO163,EE314A,EE252,EE213,ENERGY191,PSYCH193,AA279B,EE336,AA210A,GS102,GS110,EE346,EE236C,EE234,ENGR155B,CHEM275,GEOPHYS265,LINGUIST280,EE293B,APPPHYS272,AA214B,CHEM271,AA200,PHYSICS362,BIOHOPK167H,PHYSICS260,GS111,CEE195,MATH230C,CEE270,CHEMENG162,CHEMENG432,CME181,CHEMENG262,ENERGY171,CHEMENG454,EE372,CME303,ME262,CEE271A,MATSCI251,MATSCI193,CHEMENG242,CME257,CME338,PSYCH171,PSYCH178,LINGUIST205A,MS&E310,PSYCH187,CME196,STATS371,HISTORY103D,PHIL284,PSYCH266,ECON107,ECON158,MS&E261,OSPPARIS40P,CEE164,CEE262D,AA241X,AA240A,MATSCI209,MATSCI208,AA241A,ME250,CEE262E,MATSCI203,ME300B,ME351B,EE233,BIOMEDIN371,CEE278A,ME271,MS&E268,EE284,ENERGY295,CEE262F,ENERGY293C,ENERGY221,MATSCI198,EE311,MS&E453,MS&E233,PUBLPOL301B,ECON226,GS180,GS103,GS104,GS171,GS190,GS151,ESS220,ESS221,GEOPHYS222,GEOPHYS183,BIOHOPK163H,ESS246A,HUMBIO112,BIO239,PHIL286,CS247L,CEE209,MATSCI205,MATSCI195,CS377W,MATH234,STATS316,CHEMENG310,BIOPHYS311,PHYSICS368,MATSCI210,CEE205B,MATSCI321,CEE172A,CEE169,PUBLPOL184,MS&E352,COMM122,PUBLPOL204,ECON103,COMM273D,STATS305,MS&E295,MS&E332,CS364A,BIOMEDIN212,CHEMENG456,ESS112,MS&E294,MUSIC421A,EE469B,ENERGY222,EE379,COMM213,COMM277A,COMM274D,EE255,PHIL252,CEE260A,SOMGEN207,BIO234,GENE217,ESS158,MATSCI320,CHEM297,GS270,CEE270B,CHEM187A,BIOE355,BIOE313,CHEM225,CHEM253,ESS258,CHEMENG274,CS295,CEE278C,EARTHSYS246B,GS252,GEOPHYS251,GEOPHYS223,AA271A,ME300C,ME352C,ME261,EE243,MATSCI322,EE251,EE356A,EE315,EE356B,MI285,MUSIC422,MATSCI173,MATSCI206,EE254,EE392AA,GS253,EE262,MATSCI358,CME304,CEE263B,PUBLPOL202,PUBLPOL205,LINGUIST284,PHIL281,MATH239,CS173,EE392T,EE304,EDUC257,SOC268,EE323,EE316,EE237,CHEM187,LINGUIST131,LINGUIST286,ECON153,CME330,LINGUIST222B,EE308,CME207,PHIL379,CEE274D,PHYSICS364,PHIL282,MATH132,BIOE280,AA214A,MATH138,BIOMEDIN256,EE247,EE376D,STATS306A,CEE200C,BIOMEDIN156,LINGUIST250,EE292L,EE328,ENGR207B,EE349,PSYCH279,GEOPHYS281,GEOPHYS146A,ESS146A,AA270,PSYCH104,PSYCH149,IPS203,BIOHOPK263H,STATS344,STATS360,PHIL160A,MATH248,PHIL350A,STATS363,CS448J,CEE263A,PHIL180A,MS&E317,EE382C,APPPHYS220,EE412,LINGUIST255E,ME280
CEE183,0.901908523269579,0.6532249579574559,0.562018222236194,0.45285053370966527,0.44112622802677165,0.4181599108646215,0.41756014499157434,0.3728999695845873,0.3711277601881763,0.3093217521717995,0.295752168686966,0.2694089532858326,0.24921977028169187,0.2296662091765301,0.20922248585840544,0.19350483693872167,0.19314791925975539,0.172212693822042,0.15564270814228903,0.1546105903888566,0.14712567354325579,0.10234312518790016,0.09852095380340989,0.08812471268188082,0.08812471268188082,0.08359256205905825,0.0675179954604082,0.05554322760419543,0.0552593884379144,0.0552593884379144,0.046418917508591125,0.03978458771231146,0.03717364455046713,0.03034435090994107,0.03034435090994107,0.03034435090994107,0.03034435090994107,0.016074566598650055,0.016074566598650055,0.01575863989188397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0229312041015902,-0.10664906878420588,-0.15829214449791348,-0.17320027989454506,-0.21732271875953466,-0.22850450212966733,-0.22850450212966733,-0.3740094264114015,-0.37563017567292306,-0.37563017567292306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBLPOL105,-0.009661307289631545,,0.4828011962871472,,0.14965056695953252,,0.19760026759420854,,,,0.14373172142089635,0.0,,0.45456721847646336,,,0.03554969725883291,0.5007599821801851,-0.38082223197777315,0.3239769779168081,,,0.11373852059994279,0.0,0.16819461688748177,0.0,0.1343199720346072,,,0.0,,0.0,,0.1343199720346072,0.1343199720346072,,0.0,,0.0,0.5102196127827632,,0.3439847273822411,,0.0,0.0,0.0,,0.0,,0.5202156209407114,,0.0,0.0,0.0,,0.17794451611001302,,0.0,-0.14222868104881575,0.0,0.0,,,0.17105871353615457,,,0.34472332185031324,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.11268448865471764,,,0.0,,-0.511807682730742,-0.031821736618666344,,0.3833120061981572,0.12137125093089222,0.740256732051269,0.6126573959772492,0.5261045477568582,0.3478643645224858,0.3194635244606729,0.28790031714393327,0.24501747296283913,0.2186582273991768,0.21726591972746553,0.19760026759420854,0.19537524995594324,0.1466202716841996,0.13916701382064062,0.1343199720346072,0.12353080500921088,0.11846991755854755,0.11846991755854755,0.08821534527587145,0.06480722987538012,0.04875497827174361,0.037414424653564156,0.02177049567737888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21526466963831797,-0.3822155681932651,-0.3952117382945013,-0.39669659130501667,-0.6329022457942307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS242,-0.41074815995940694,,-0.6117147258699791,,-0.047776374894373405,-0.0662903903092439,0.4501992201264364,0.15171632781690556,0.08058763449106722,0.0,-0.3786942369050798,0.034461080051191875,,0.0,,,0.0,0.2718966915942248,0.12735803716749555,1.1450404044581617,,,0.40967958429637175,0.018896272743217774,-0.2108184771855646,0.5798339635590264,0.7524937869229024,0.0,,0.0976890268378929,,0.09578715159439953,,0.35568663796971617,0.4924150254953428,0.33388978144709675,0.48033595300257825,0.0,-0.14652747567076935,0.013412759794705903,0.0,0.2718966915942248,,0.05347312153900772,0.0,0.0,,0.0,,-0.16111436216156513,,,0.0,0.0,,-0.4411936597448511,0.1458755873436567,0.0,0.018858007044230032,-0.43743518434976914,-0.22278079291091094,,,,,,,,-0.16922698489748314,0.0,-0.3448259160083568,,,0.0,,,,,,,-0.3448259160083568,-0.0674329567831936,0.1071216645968473,-0.11739134529003951,,0.0,0.0,0.13931959183140896,,,0.0,,-0.7695921379636732,,0.4012903955137029,,0.0,0.04610813522525989,0.0,0.0,0.04558993548762842,,0.19266186434718496,0.05387062829053263,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.2108184771855646,,-0.20772477886074497,,0.018896272743217774,-0.11044499126710693,0.018896272743217774,0.01519951710333231,,,,,0.0,,0.0,,,0.0,,,-0.5470838838357615,0.769131450633304,-0.3585664792696614,0.0,-0.25821493962294867,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.023209621790450753,,,0.0,,0.0,,,,,0.0,,0.09085844910434784,,0.0,,,,,0.0,,0.2118684841712223,0.04750854964125599,0.5276515209570778,0.41786342217555633,-0.5006265161885876,,0.0,,,0.0,,,0.0,0.0,0.5832372163238763,0.5431335065655128,0.35849678208875246,0.34664285720138854,0.3348985159499352,0.32310083854856997,0.280491456422804,0.26574621212292066,0.21243226319954214,0.18014755272981609,0.15884941475991637,0.1434464531360801,0.14179111534110334,0.1195643138439787,0.1139363354164073,0.09432455297167044,0.08122497929705037,0.0769786509761781,0.0682540999700149,0.06566562985993508,0.06394645338567201,0.06226355509079477,0.06226355509079477,0.05810884042010361,0.05793298851421998,0.05793298851421998,0.056875996057312604,0.055457986671532705,0.03623609975615883,0.036015388225734433,0.036015388225734433,0.034461080051191875,0.034461080051191875,0.034461080051191875,0.034461080051191875,0.034461080051191875,0.034461080051191875,0.034461080051191875,0.033793019918823025,0.02435551605444673,0.023209621790450753,0.020653612096622583,0.018896272743217774,0.018858007044230032,0.01519951710333231,0.012161950656521881,0.004903828540376006,0.0046112588190683505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049386194984291254,-0.07279846160833496,-0.16158962889140666,-0.18731094562327846,-0.1919222044423468,-0.19678438920874045,-0.2108184771855646,-0.2690241433895771,-0.28794991995104424,-0.3150522264719343,-0.3448259160083568,-0.3448259160083568,-0.3448259160083568,-0.3448259160083568,-0.3982739799834264,-0.5130997865481852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
