,course_name,train_score,test_score,train_groundtruth,test_groundtruth,train_size,test_size,precision,recall,f1_score
222,CHEMENG174,0.9615384615384616,0.6666666666666666,0.6923076923076923,1.0,26,3,1.0,0.6666666666666666,0.8
223,MUSIC424,1.0,0.0,0.3333333333333333,1.0,3,3,0.0,0.0,0.0
224,ME131B,0.825925925925926,0.875,0.6,0.8125,270,16,0.9230769230769231,0.9230769230769231,0.9230769230769231
225,CS194,0.916256157635468,0.9841269841269841,0.8669950738916257,0.9841269841269841,203,63,0.9841269841269841,1.0,0.9919999999999999
226,CS348B,0.9523809523809523,1.0,0.6190476190476191,0.8333333333333334,21,18,1.0,1.0,1.0
227,CHEM132,0.9615384615384616,0.8095238095238095,0.9423076923076923,0.8095238095238095,52,21,0.8095238095238095,1.0,0.8947368421052632
228,HUMBIO4A,0.831275720164609,0.8368794326241135,0.4732510288065844,0.524822695035461,486,141,0.8311688311688312,0.8648648648648649,0.847682119205298
229,PSYCH164,0.9772727272727273,1.0,0.9772727272727273,1.0,44,30,1.0,1.0,1.0
230,ECON154,0.9333333333333333,0.9230769230769231,0.8666666666666667,0.9230769230769231,30,13,0.9230769230769231,1.0,0.9600000000000001
231,ME161,0.8432432432432433,0.6,0.6162162162162163,0.9333333333333333,370,15,1.0,0.5714285714285714,0.7272727272727273
232,CS143,0.8944099378881988,0.59375,0.5838509316770186,0.5,161,32,0.5714285714285714,0.75,0.6486486486486486
233,CEE70,0.8709677419354839,0.7346938775510204,0.7161290322580646,0.6530612244897959,155,49,0.7435897435897436,0.90625,0.8169014084507042
234,MS&E125,0.9,0.7878787878787878,0.8925925925925926,0.7878787878787878,270,99,0.7878787878787878,1.0,0.8813559322033898
235,MATH121,0.9361702127659575,0.8157894736842105,0.851063829787234,0.8421052631578947,47,38,0.8378378378378378,0.96875,0.8985507246376812
236,PSYCH10,0.7522123893805309,0.8392857142857143,0.6592920353982301,0.8214285714285714,226,56,0.9743589743589743,0.8260869565217391,0.8941176470588235
237,PHIL181,0.92,0.6,0.92,0.6,50,10,0.6,1.0,0.7499999999999999
238,EE102B,0.9659090909090909,0.9615384615384616,0.7386363636363636,0.8846153846153846,88,26,1.0,0.9565217391304348,0.9777777777777777
239,PSYCH80,0.8229508196721311,0.6993006993006993,0.7704918032786885,0.6923076923076923,305,143,0.7028985507246377,0.9797979797979798,0.818565400843882
240,MI185,0.9230769230769231,1.0,0.8461538461538461,1.0,13,8,1.0,1.0,1.0
241,EE282,1.0,0.5,0.5714285714285714,0.5,7,2,0.5,1.0,0.6666666666666666
242,ME80,0.8282674772036475,0.7238095238095238,0.4513677811550152,0.5238095238095238,658,105,0.825,0.6,0.6947368421052632
243,CS155,0.9090909090909091,0.6179775280898876,0.5681818181818182,0.5730337078651685,220,89,0.6307692307692307,0.803921568627451,0.7068965517241379
244,MATH172,1.0,0.5,0.8,0.5,15,10,0.5,1.0,0.6666666666666666
245,MS&E146,0.9122807017543859,0.6538461538461539,0.7543859649122807,0.7692307692307693,57,26,0.7391304347826086,0.85,0.7906976744186046
246,CEE183,0.8666666666666667,0.6666666666666666,0.7666666666666667,0.6666666666666666,30,3,0.6666666666666666,1.0,0.8
247,MATH108,0.8842975206611571,0.6521739130434783,0.6776859504132231,0.717391304347826,121,46,0.84,0.6363636363636364,0.7241379310344828
248,PHYSICS107,0.9239130434782609,0.9375,0.7717391304347826,0.8125,92,16,0.9285714285714286,1.0,0.962962962962963
249,PSYCH146,0.8072289156626506,0.6904761904761905,0.7469879518072289,0.6666666666666666,83,42,0.6829268292682927,1.0,0.8115942028985507
250,ECON102B,0.8391608391608392,0.7285714285714285,0.5757575757575758,0.4928571428571429,429,140,0.7012987012987013,0.782608695652174,0.7397260273972603
251,ECON102A,0.7381516587677726,0.8288288288288288,0.5260663507109005,0.5495495495495496,844,111,0.8888888888888888,0.7868852459016393,0.8347826086956522
252,BIO104,0.9702970297029703,0.8947368421052632,0.9702970297029703,0.8947368421052632,101,19,0.8947368421052632,1.0,0.9444444444444444
253,LINGUIST130B,0.8611111111111112,0.7272727272727273,0.8055555555555556,0.7272727272727273,36,33,0.7272727272727273,1.0,0.8421052631578948
254,EE180,0.956140350877193,0.75,0.7280701754385965,0.6875,114,32,0.75,0.9545454545454546,0.84
255,CHEM35,0.7932790224032586,0.7894736842105263,0.5203665987780041,0.5263157894736842,982,38,0.8,0.8,0.8000000000000002
256,ENGR105,0.9312977099236641,0.6984126984126984,0.6259541984732825,0.38095238095238093,131,63,0.5675675675675675,0.875,0.6885245901639344
257,MATH21,0.6004636785162287,0.7570093457943925,0.5502318392581144,0.4953271028037383,1294,214,0.7288135593220338,0.8113207547169812,0.7678571428571428
258,ENGR40M,0.7724498692240628,0.752,0.5911072362685266,0.728,1147,125,0.875,0.7692307692307693,0.8187134502923977
259,ENGR14,0.8113207547169812,0.7747747747747747,0.7004716981132075,0.6756756756756757,848,111,0.7976190476190477,0.8933333333333333,0.8427672955974843
260,CS229,0.8487031700288185,0.7702702702702703,0.7031700288184438,0.7972972972972973,694,74,0.8620689655172413,0.847457627118644,0.8547008547008546
261,MATH20,0.6252545824847251,0.7180616740088106,0.5631364562118126,0.5374449339207048,982,227,0.7265625,0.7622950819672131,0.744
262,CS110,0.807936507936508,0.7096774193548387,0.42857142857142855,0.46236559139784944,1260,279,0.7068965517241379,0.6356589147286822,0.6693877551020408
263,PHYSICS43,0.8506348020911128,0.8246445497630331,0.7333831217326363,0.7606635071090048,1339,422,0.8996763754045307,0.8660436137071651,0.8825396825396824
264,CS107,0.756928668786915,0.7632311977715878,0.5515674693321218,0.6350974930362117,2201,359,0.7966804979253111,0.8421052631578947,0.8187633262260129
265,CS103,0.7362790697674418,0.6868686868686869,0.5390697674418604,0.5353535353535354,2150,297,0.7037037037037037,0.7169811320754716,0.7102803738317758
266,CS109,0.7968831168831169,0.7794871794871795,0.6332467532467533,0.8102564102564103,1925,390,0.9356060606060606,0.7816455696202531,0.8517241379310345
267,PHYSICS41,0.7700072098053352,0.7553191489361702,0.6647440519105984,0.6468085106382979,1387,470,0.7854984894259819,0.8552631578947368,0.8188976377952756
268,CS221,0.8406593406593407,0.7732558139534884,0.7009419152276295,0.7906976744186046,1274,172,0.8646616541353384,0.8455882352941176,0.8550185873605948
269,PSYCH1,0.7643345607574961,0.7935483870967742,0.7559179379274066,0.7967741935483871,1901,310,0.801980198019802,0.9838056680161943,0.8836363636363637
270,CS106B,0.737635113003603,0.6871401151631478,0.6943989518506387,0.6621880998080614,3053,521,0.6961206896551724,0.936231884057971,0.7985166872682324
271,CS161,0.8148425787106447,0.7630769230769231,0.5704647676161919,0.6707692307692308,1334,325,0.8309859154929577,0.8119266055045872,0.8213457076566124
272,CS106A,0.7009088405397962,0.6838487972508591,0.6711649683282842,0.6786941580756014,3631,582,0.697196261682243,0.9443037974683545,0.8021505376344087
